year,tourney,round,result,opponent,Unret%,<=3 W%,RiP W%,RiP W%.1,SvImpact,1st: Unret%,1st: <=3 W%,RiP W%.2,RiP W%.3,SvImpact1st,D Wide%,A Wide%,BP Wide%,2nd: Unret%,2nd: <=3 W%,2nd: RiP W%,2ndAgg,surface
2012,Indian Wells,F,W,Isner,32.1,50.0,80.6,90.5,42.0,40.0,54.3,80.6,90.5,55.7,33.3,56.5,0.0,21.1,47.4,66.7,65,hard
2012,Indian Wells,SF,W,Nadal,25.0,37.5,55.0,48.0,32.7,30.6,44.4,55.0,48.0,42.5,55.0,37.5,0.0,16.7,27.8,66.7,47,hard
2012,Indian Wells,R16,W,Bellucci,41.1,50.7,54.8,62.5,48.5,52.0,64.0,54.8,62.5,62.8,44.0,60.0,66.7,18.2,22.7,44.4,-13,hard
2012,Dubai,F,W,Murray,18.8,43.8,66.0,65.4,30.8,25.7,62.9,66.0,65.4,47.7,37.5,57.9,100.0,11.1,22.2,66.7,-4,hard
2012,Rotterdam,F,W,del,14.5,29.0,62.5,72.4,24.3,21.6,48.6,62.5,72.4,40.0,50.0,52.9,100.0,6.9,6.9,51.9,-49,hard
2012,Australian Open,SF,L,Nadal,24.4,36.3,52.6,54.0,31.0,27.6,42.5,52.6,54.0,37.8,57.1,32.7,33.3,20.9,27.9,50.0,79,hard
2012,Australian Open,QF,W,del,29.9,49.4,66.0,79.2,38.4,45.5,72.7,66.0,79.2,60.5,72.7,59.1,100.0,9.4,18.8,55.2,-33,hard
2011,Tour Finals,F,W,Tsonga,38.8,44.9,53.4,60.7,44.9,48.1,59.3,53.4,60.7,59.3,26.9,39.3,100.0,28.6,28.6,46.7,-10,hard
2011,Tour Finals,SF,W,Ferrer,35.6,50.8,63.2,75.0,46.4,45.9,67.6,63.2,75.0,63.2,41.2,45.0,,18.2,22.7,50.0,-79,hard
2011,Tour Finals,RR,W,Nadal,35.0,57.5,72.0,71.4,45.2,48.1,74.1,72.0,71.4,63.3,69.2,42.9,,8.3,25.0,72.7,-33,hard
2011,Paris,F,W,Tsonga,31.4,57.1,63.8,80.0,44.7,41.9,76.7,63.8,80.0,63.5,42.1,66.7,100.0,15.4,26.9,45.5,-23,hard
2011,Paris,SF,W,Berdych,23.9,50.0,78.1,87.5,43.5,25.0,62.5,78.1,87.5,53.1,33.3,52.9,,27.3,27.3,50.0,118,hard
2011,Paris,QF,W,Monaco,27.1,42.9,54.9,69.2,37.7,39.5,62.8,54.9,69.2,56.7,42.3,41.2,100.0,7.4,11.1,40.0,-79,hard
2011,Paris,R16,W,Gasquet,27.3,45.5,72.4,73.7,39.3,36.7,60.0,72.4,73.7,54.3,35.7,43.8,50.0,9.1,18.2,70.0,-26,hard
2011,Basel,F,W,Nishikori,35.9,59.0,76.0,80.0,50.8,40.0,72.0,76.0,80.0,63.2,33.3,43.8,0.0,28.6,35.7,70.0,-79,hard
2011,Basel,QF,W,Roddick,34.0,44.7,70.0,69.2,38.3,48.0,64.0,70.0,69.2,56.0,50.0,53.8,,19.0,23.8,70.6,-10,hard
2011,Davis Cup,RR,W,Hewitt,41.5,51.9,48.7,51.1,47.0,49.4,60.7,48.7,51.1,57.8,48.6,44.2,25.0,26.7,35.6,45.5,-46,hard
2011,US Open,SF,L,Djokovic,29.3,41.5,48.6,46.8,34.8,38.0,50.0,48.6,46.8,47.0,57.4,45.3,0.0,16.9,30.5,51.0,17,hard
2011,US Open,QF,W,Tsonga,32.6,43.0,53.6,62.2,40.0,39.3,52.5,53.6,62.2,49.8,37.9,50.0,50.0,17.4,21.7,36.8,42,hard
2011,US Open,R32,W,Cilic,36.1,49.1,54.5,55.6,40.9,42.9,55.6,54.5,55.6,51.1,53.1,54.8,0.0,28.6,42.9,53.3,22,hard
2011,Cincinnati,R16,W,Blake,46.3,53.7,52.4,50.0,50.2,56.5,65.2,52.4,50.0,63.5,50.0,46.2,,35.3,41.2,54.5,5,hard
2011,Cincinnati,R32,W,del,42.6,55.7,55.9,63.6,50.7,52.2,63.0,55.9,63.6,62.8,45.0,46.2,0.0,14.3,35.7,41.7,22,hard
2011,Wimbledon,QF,L,Tsonga,38.7,55.5,61.4,60.3,48.5,43.7,58.3,61.4,60.3,56.8,45.8,58.2,60.0,24.2,48.5,64.0,-35,grass
2011,Roland Garros,F,L,Nadal,23.0,37.3,45.8,53.7,30.4,32.5,51.2,45.8,53.7,44.1,64.1,39.0,28.6,6.7,13.3,35.7,-46,clay
2011,Roland Garros,SF,W,Djokovic,41.8,47.5,45.0,53.3,44.5,50.0,55.6,45.0,53.3,54.1,40.0,44.0,16.7,28.6,34.7,34.3,-20,clay
2011,Roland Garros,QF,W,Monfils,23.9,33.0,60.7,62.1,31.4,34.1,47.7,60.7,62.1,49.1,50.0,50.0,100.0,15.8,21.1,59.4,32,clay
2011,Rome,R16,L,Gasquet,26.9,49.5,65.2,70.3,38.7,37.3,64.4,65.2,70.3,55.9,28.0,64.7,100.0,9.4,25.0,58.6,-21,clay
2011,Rome,R32,W,Tsonga,28.8,45.5,55.3,62.1,39.2,34.1,54.5,55.3,62.1,49.8,26.1,71.4,80.0,18.2,27.3,44.4,-79,clay
2011,Madrid,SF,L,Nadal,15.5,39.8,47.7,57.7,27.7,17.5,47.6,47.7,57.7,37.3,60.6,43.3,71.4,12.8,28.2,32.4,-41,clay
2011,Madrid,R32,W,Lopez,39.7,52.2,62.0,66.7,49.3,41.9,57.0,62.0,66.7,55.9,58.3,52.6,33.3,37.5,45.0,52.0,27,clay
2011,Miami,SF,L,Nadal,19.0,32.8,43.5,42.3,26.0,25.7,45.7,43.5,42.3,37.4,52.9,38.9,100.0,9.1,13.6,45.0,-22,hard
2011,Indian Wells,SF,L,Djokovic,16.5,28.2,49.3,58.3,21.9,25.0,41.7,49.3,58.3,34.6,45.8,50.0,0.0,5.7,11.4,39.4,-59,hard
2011,Indian Wells,QF,W,Wawrinka,36.5,46.2,71.0,83.3,43.8,35.7,50.0,71.0,83.3,49.3,58.3,31.3,0.0,40.9,45.5,53.8,47,hard
2011,Dubai,F,L,Djokovic,31.0,37.9,33.3,35.0,34.8,42.9,48.6,33.3,35.0,49.1,50.0,42.1,33.3,13.6,22.7,31.6,-13,hard
2011,Australian Open,SF,L,Djokovic,27.6,39.0,47.4,57.5,33.0,34.4,49.2,47.4,57.5,43.8,50.0,42.4,40.0,18.2,25.0,36.1,-79,hard
2011,Australian Open,QF,W,Wawrinka,26.7,38.7,63.6,61.9,38.3,27.6,43.1,63.6,61.9,42.6,56.0,39.4,0.0,23.5,23.5,69.2,-79,hard
2011,Australian Open,R64,W,Simon,27.8,39.7,52.2,66.0,34.9,39.0,54.5,52.2,66.0,50.6,60.0,50.0,100.0,10.4,16.7,37.2,-48,hard
2011,Doha,F,W,Davydenko,31.4,54.9,70.6,69.6,46.9,32.4,64.7,70.6,69.6,55.6,62.5,44.4,,31.3,37.5,72.7,10,hard
2010,Tour Finals,F,W,Nadal,37.5,60.9,69.2,85.7,48.9,46.2,74.4,69.2,85.7,64.9,80.0,52.6,,25.0,41.7,50.0,-19,hard
2010,Tour Finals,SF,W,Djokovic,25.5,43.6,60.0,65.2,34.9,32.4,55.9,60.0,65.2,47.6,50.0,55.0,100.0,15.0,25.0,52.9,-7,hard
2010,Tour Finals,RR,W,Murray,31.8,45.5,73.3,80.0,38.6,37.5,62.5,73.3,80.0,50.0,70.0,21.4,,25.0,25.0,66.7,-79,hard
2010,Paris,SF,L,Monfils,38.5,50.0,58.1,69.4,45.5,52.6,67.1,58.1,69.4,63.8,58.8,45.2,66.7,15.6,22.2,47.4,-46,hard
2010,Basel,F,W,Djokovic,35.7,41.7,54.9,60.0,39.5,49.0,57.1,54.9,60.0,55.5,48.0,37.5,0.0,18.8,21.9,50.0,51,hard
2010,Stockholm,F,W,Mayer,25.9,46.3,62.5,77.3,38.9,33.3,57.6,62.5,77.3,54.5,44.4,53.3,,14.3,28.6,44.4,-79,hard
2010,Shanghai,F,L,Murray,23.2,33.3,39.2,50.0,30.9,27.7,42.6,39.2,50.0,38.9,51.9,65.0,50.0,15.0,15.0,17.6,32,hard
2010,Shanghai,SF,W,Djokovic,21.9,31.5,61.1,66.7,31.6,26.7,42.2,61.1,66.7,42.4,47.6,54.2,33.3,16.0,16.0,52.4,39,hard
2010,Shanghai,QF,W,Soderling,48.7,51.3,50.0,45.5,51.5,52.2,56.5,50.0,45.5,57.0,60.0,61.5,,50.0,50.0,57.1,110,hard
2010,US Open,SF,L,Djokovic,29.4,36.9,46.3,56.0,36.5,40.5,54.8,46.3,56.0,54.0,47.5,56.8,75.0,18.3,18.3,37.9,21,hard
2010,US Open,QF,W,Soderling,47.3,63.7,47.8,65.2,52.7,60.3,77.6,47.8,65.2,69.0,46.2,53.1,50.0,25.8,41.9,30.4,13,hard
2010,Cincinnati,F,W,Fish,36.4,51.8,59.4,56.8,44.5,47.9,66.2,59.4,56.8,60.4,40.7,52.3,0.0,15.8,26.3,62.5,-40,hard
2010,Cincinnati,SF,W,Baghdatis,47.1,62.7,64.0,78.6,57.6,54.8,74.2,64.0,78.6,72.3,60.0,43.8,,38.9,50.0,45.5,72,hard
2010,Cincinnati,QF,W,Davydenko,38.0,50.7,44.2,55.0,43.1,52.4,66.7,44.2,55.0,61.0,57.1,47.6,100.0,17.9,28.6,34.8,-27,hard
2010,Canada,F,L,Murray,23.9,35.8,44.0,48.3,33.9,31.0,42.9,44.0,48.3,46.9,52.2,42.1,50.0,12.5,25.0,38.1,-19,hard
2010,Canada,SF,W,Djokovic,35.8,43.2,39.0,46.4,39.7,48.1,57.4,39.0,46.4,55.0,45.8,50.0,33.3,20.5,25.6,32.3,-5,hard
2010,Canada,QF,W,Berdych,29.4,44.0,56.0,65.9,38.8,36.9,53.8,56.0,65.9,52.8,42.9,65.9,75.0,19.0,31.0,44.1,-10,hard
2010,Wimbledon,QF,L,Berdych,37.2,50.4,41.3,45.7,45.0,43.9,59.8,41.3,45.7,55.5,51.2,53.7,66.7,23.7,31.6,34.5,-40,grass
2010,Wimbledon,R128,W,Falla,31.8,49.0,58.3,61.2,38.3,44.9,61.8,58.3,61.2,56.1,56.8,44.2,80.0,14.5,34.5,55.3,24,grass
2010,Halle,F,L,Hewitt,25.6,36.0,46.2,51.1,32.7,36.5,45.9,46.2,51.1,48.5,54.5,58.5,83.3,10.2,22.4,40.9,-49,grass
2010,Halle,SF,W,Petzschner,26.7,40.0,51.9,48.3,33.2,34.1,45.5,51.9,48.3,45.2,52.4,34.8,20.0,16.7,33.3,56.0,-30,grass
2010,Roland Garros,QF,L,Soderling,39.0,47.5,43.9,48.7,43.0,48.7,57.9,43.9,48.7,54.9,42.5,55.6,50.0,25.0,33.3,37.0,1,clay
2010,Roland Garros,R16,W,Wawrinka,25.8,46.1,59.1,64.1,37.5,32.8,60.3,59.1,64.1,50.7,41.4,58.6,100.0,12.9,19.4,51.9,-79,clay
2010,Madrid,F,L,Nadal,19.3,34.1,45.1,44.2,26.9,27.1,45.8,45.1,44.2,38.5,65.5,43.3,14.3,3.4,10.3,46.4,-80,clay
2010,Madrid,SF,W,Ferrer,34.6,50.6,64.7,75.0,43.1,50.0,68.8,64.7,75.0,64.4,52.2,56.0,100.0,12.9,25.8,55.6,13,clay
2010,Australian Open,F,W,Murray,22.3,40.2,60.5,57.4,31.5,28.9,51.3,60.5,57.4,42.5,45.2,48.9,60.0,8.6,17.1,65.6,-37,hard
2010,Australian Open,SF,W,Tsonga,29.0,40.6,69.4,75.9,37.4,34.1,52.3,69.4,75.9,47.3,34.8,47.6,,20.0,20.0,60.0,-79,hard
2010,Australian Open,QF,W,Davydenko,31.1,41.0,43.8,40.5,35.9,43.2,54.1,43.8,40.5,51.1,61.0,63.6,62.5,13.6,22.7,47.4,19,hard
2010,Australian Open,R16,W,Hewitt,32.1,41.0,58.3,53.8,38.5,44.7,53.2,58.3,53.8,55.3,40.0,51.9,0.0,15.4,26.9,63.6,-79,hard
2010,Australian Open,R128,W,Andreev,34.7,45.5,45.8,55.2,38.1,48.2,60.7,45.8,55.2,54.5,57.7,53.3,20.0,21.1,31.6,36.7,32,hard
2010,Doha,SF,L,Davydenko,27.4,37.1,47.6,47.6,30.8,38.2,47.1,47.6,47.6,44.4,61.1,62.5,66.7,16.0,28.0,47.6,39,hard
2009,Tour Finals,SF,L,Davydenko,28.6,48.1,57.7,70.0,40.0,40.0,68.0,57.7,70.0,57.6,64.0,60.0,0.0,8.3,12.5,40.9,-37,hard
2009,Tour Finals,RR,W,Murray,28.4,46.3,57.4,77.8,38.5,37.2,60.5,57.4,77.8,53.0,50.0,47.6,50.0,13.0,21.7,30.0,-16,hard
2009,Tour Finals,RR,L,del,30.5,42.7,60.4,65.6,37.4,37.3,54.9,60.4,65.6,48.4,34.8,46.4,66.7,22.2,25.9,52.4,95,hard
2009,Basel,F,L,Djokovic,27.9,36.0,45.5,50.0,33.5,35.7,46.4,45.5,50.0,44.3,63.0,48.3,100.0,17.4,21.7,36.8,-16,hard
2009,Basel,QF,W,Korolev,49.1,60.0,46.4,52.6,56.9,53.7,65.9,46.4,52.6,64.1,50.0,52.4,100.0,35.7,42.9,33.3,-79,hard
2009,US Open,F,L,del,26.0,37.6,55.3,51.9,30.0,40.0,52.2,55.3,51.9,48.1,48.6,39.6,28.6,13.8,26.3,58.0,15,hard
2009,US Open,SF,W,Djokovic,33.0,45.9,58.6,65.0,38.7,36.5,52.4,58.6,65.0,46.3,46.4,37.1,0.0,30.2,39.5,50.0,20,hard
2009,US Open,QF,W,Soderling,43.0,53.1,60.0,67.6,49.2,56.5,68.2,60.0,67.6,65.9,60.6,46.2,25.0,17.5,25.0,51.5,27,hard
2009,US Open,R32,W,Hewitt,28.4,38.1,53.3,56.8,34.3,39.7,53.4,53.3,56.8,50.7,47.4,48.6,28.6,15.8,21.1,50.0,20,hard
2009,US Open,R128,W,Britton,42.0,55.1,56.8,68.0,52.2,44.4,62.2,56.8,68.0,60.0,41.7,61.9,,42.9,47.6,33.3,110,hard
2009,Cincinnati,F,W,Djokovic,41.7,50.0,51.4,64.3,44.2,58.8,67.6,51.4,64.3,63.2,60.0,52.6,50.0,19.2,26.9,42.9,-79,hard
2009,Cincinnati,SF,W,Murray,38.7,56.5,62.2,81.0,47.7,41.7,69.4,62.2,81.0,57.2,46.2,26.1,,36.0,40.0,37.5,-21,hard
2009,Cincinnati,QF,W,Hewitt,41.2,56.9,64.3,75.0,50.4,50.0,79.2,64.3,75.0,69.6,55.6,46.7,,36.0,40.0,56.3,-21,hard
2009,Canada,QF,L,Tsonga,30.7,47.5,58.8,65.7,40.7,37.5,60.7,58.8,65.7,55.5,42.3,43.3,25.0,23.3,32.6,51.5,-12,hard
2009,Wimbledon,F,W,Roddick,45.2,60.4,63.5,68.8,51.9,62.5,76.6,63.5,68.8,72.8,45.3,53.3,50.0,13.8,32.3,58.9,9,grass
2009,Wimbledon,SF,W,Haas,32.5,55.4,81.8,82.1,45.2,38.1,61.9,81.8,82.1,54.8,42.9,51.4,,15.8,36.8,81.3,-3,grass
2009,Wimbledon,QF,W,Karlovic,49.4,67.1,77.5,84.2,56.2,64.2,79.2,77.5,84.2,75.1,33.3,55.2,,27.6,51.7,71.4,19,grass
2009,Wimbledon,R16,W,Soderling,50.0,55.9,58.8,69.2,54.3,62.3,68.1,58.8,69.2,68.7,51.9,47.6,0.0,24.2,30.3,48.0,-79,grass
2009,Roland Garros,F,W,Soderling,40.5,59.5,66.7,70.4,47.8,48.1,63.5,66.7,70.4,59.2,35.0,62.5,,28.0,56.0,61.1,33,clay
2009,Roland Garros,SF,W,del,28.9,50.7,52.0,59.0,39.0,33.7,59.8,52.0,59.0,49.3,34.1,58.3,66.7,20.4,34.7,41.0,-49,clay
2009,Roland Garros,QF,W,Monfils,39.4,47.9,57.4,58.3,43.3,54.7,64.2,57.4,58.3,61.7,50.0,59.3,100.0,21.1,28.9,56.7,-40,clay
2009,Roland Garros,R16,W,Haas,35.4,55.4,63.4,74.5,47.5,42.7,70.7,63.4,74.5,61.8,51.4,51.1,50.0,23.9,30.4,48.6,-47,clay
2009,Madrid,F,W,Nadal,28.4,46.3,60.0,55.2,36.9,31.0,52.4,60.0,55.2,44.5,52.9,40.0,0.0,27.3,40.9,68.8,103,clay
2009,Madrid,SF,W,del,35.0,46.7,57.9,65.0,42.2,48.7,61.5,57.9,65.0,59.7,23.8,44.4,100.0,10.0,20.0,50.0,-13,clay
2009,Rome,SF,L,Djokovic,29.6,33.3,40.7,50.0,33.0,42.1,50.0,40.7,50.0,49.2,36.8,36.8,100.0,20.0,20.0,34.4,27,clay
2009,Miami,SF,L,Djokovic,22.5,31.3,39.7,41.2,27.3,29.2,37.5,39.7,41.2,37.1,57.1,37.0,0.0,14.3,25.0,37.5,19,hard
2009,Indian Wells,SF,L,Murray,17.6,29.7,47.5,52.9,25.8,20.9,32.6,47.5,52.9,35.1,56.5,55.0,,12.9,25.8,40.7,-79,hard
2009,Australian Open,F,L,Nadal,23.8,36.6,49.6,60.0,30.9,33.3,52.2,49.6,60.0,46.8,60.5,42.6,40.0,14.5,21.1,40.0,29,hard
2009,Australian Open,SF,W,Roddick,37.5,53.1,58.3,68.6,46.8,44.4,65.1,58.3,68.6,58.6,46.7,45.5,0.0,24.2,30.3,44.0,-79,hard
2009,Australian Open,QF,W,del,32.7,50.0,74.2,77.8,44.0,43.8,65.6,74.2,77.8,62.2,53.8,36.8,,18.8,31.3,69.2,-79,hard
2009,Australian Open,R16,W,Berdych,35.2,48.4,44.9,46.6,42.4,45.3,62.3,44.9,46.6,56.0,46.8,50.8,20.0,16.7,22.9,42.5,48,hard
2009,Doha,SF,L,Murray,21.1,41.1,56.3,59.6,31.5,24.2,48.4,56.3,59.6,40.2,54.8,48.4,0.0,17.2,31.0,50.0,49,hard
2008,Masters Cup,RR,L,Murray,23.7,33.6,41.2,40.4,29.0,31.9,43.5,41.2,40.4,42.0,50.0,58.1,75.0,15.3,23.7,42.0,-6,hard
2008,Basel,F,W,Nalbandian,46.8,59.6,70.8,66.7,54.7,58.6,75.9,70.8,66.7,71.4,52.9,50.0,,29.4,35.3,75.0,-79,hard
2008,Basel,SF,W,Lopez,53.7,61.1,47.8,50.0,55.6,80.6,87.1,47.8,50.0,83.9,35.7,52.9,50.0,19.0,28.6,47.1,53,hard
2008,Basel,R32,W,Reynolds,42.7,62.9,61.2,65.4,50.8,50.9,73.6,61.2,65.4,64.5,40.0,50.0,,32.4,50.0,56.5,5,hard
2008,Madrid,SF,L,Murray,26.5,40.8,53.5,56.8,35.3,33.3,48.5,53.5,56.8,46.4,51.5,60.6,75.0,12.9,25.8,48.1,-32,clay
2008,US Open,F,W,Murray,28.4,34.6,51.7,65.5,36.0,38.3,46.8,51.7,65.5,51.5,45.5,36.0,50.0,14.7,17.6,37.9,-79,hard
2008,US Open,SF,W,Djokovic,34.4,46.4,55.6,55.8,39.8,46.3,60.0,55.6,55.8,54.6,45.2,36.8,100.0,13.6,22.7,55.3,-45,hard
2008,US Open,QF,W,Muller,33.0,48.5,66.7,72.7,40.1,47.6,65.1,66.7,72.7,59.2,57.7,43.2,100.0,10.0,22.5,61.1,-79,hard
2008,Beijing Olympics,R32,W,Arevalo,31.9,48.9,68.8,60.0,37.4,44.4,59.3,68.8,60.0,54.1,36.4,25.0,0.0,15.0,35.0,76.5,-79,hard
2008,Wimbledon,F,L,Nadal,34.4,51.8,50.8,52.1,41.5,43.0,60.2,50.8,52.1,53.9,50.8,58.0,80.0,18.5,36.9,49.1,-34,grass
2008,Wimbledon,SF,W,Safin,45.6,57.8,59.2,53.3,51.9,51.6,66.1,59.2,53.3,60.8,42.9,50.0,,32.1,39.3,68.4,-79,grass
2008,Wimbledon,QF,W,Ancic,47.9,64.8,75.0,78.9,56.1,56.8,75.0,75.0,78.9,70.0,54.2,40.0,,40.9,59.1,69.2,-79,grass
2008,Wimbledon,R16,W,Hewitt,46.9,56.1,51.0,57.1,50.7,65.0,73.3,51.0,57.1,71.2,34.5,35.5,20.0,20.0,31.4,46.4,40,grass
2008,Wimbledon,R32,W,Gicquel,41.2,58.8,61.5,65.2,48.7,53.1,71.4,61.5,65.2,63.5,33.3,32.0,100.0,11.1,27.8,56.3,-2,grass
2008,Halle,F,W,Kohlschreiber,47.1,60.8,63.0,68.8,53.3,52.9,64.7,63.0,68.8,62.4,40.0,42.1,100.0,35.3,52.9,54.5,-79,grass
2008,Roland Garros,F,L,Nadal,10.4,15.6,33.3,40.0,18.6,15.1,20.8,33.3,40.0,27.0,45.5,38.7,37.5,0.0,4.2,20.8,-118,clay
2008,Roland Garros,SF,W,Monfils,22.8,38.2,53.8,58.3,32.5,26.5,44.9,53.8,58.3,40.0,54.9,61.7,50.0,13.2,23.7,45.5,-40,clay
2008,Roland Garros,QF,W,Gonzalez,20.0,26.3,58.5,59.5,27.2,22.2,29.6,58.5,59.5,34.8,40.0,62.1,,23.3,30.0,56.5,-79,clay
2008,Roland Garros,R32,W,Ancic,35.2,53.5,66.7,67.9,43.8,37.8,62.2,66.7,67.9,51.3,48.0,55.0,0.0,36.4,45.5,64.3,-13,clay
2008,Hamburg,F,L,Nadal,17.8,33.1,44.3,54.7,27.5,26.4,41.7,44.3,54.7,42.4,39.4,48.7,33.3,4.3,19.6,31.8,-79,clay
2008,Hamburg,SF,W,Seppi,17.4,43.5,65.8,77.8,31.1,21.7,60.9,65.8,77.8,49.1,28.6,62.5,100.0,13.0,26.1,55.0,-79,clay
2008,Monte Carlo,F,L,Nadal,20.0,26.7,35.0,41.9,27.3,31.1,42.2,35.0,41.9,43.3,56.5,45.5,0.0,3.3,3.3,27.6,-81,clay
2008,Monte Carlo,SF,W,Djokovic,21.4,38.1,57.6,73.3,31.4,28.6,57.1,57.6,73.3,48.6,60.0,54.5,0.0,14.3,19.0,44.4,-79,clay
2008,Monte Carlo,R32,W,Ramirez,25.0,29.3,53.0,53.8,33.2,32.8,37.9,53.0,53.8,45.7,32.1,46.7,66.7,12.9,16.1,51.9,11,clay
2008,Estoril,F,W,Davydenko,15.5,22.4,56.3,61.5,22.1,25.7,37.1,56.3,61.5,36.6,62.5,36.8,0.0,0.0,0.0,50.0,-118,clay
2008,Estoril,SF,W,Gremelmayr,37.0,50.7,48.9,53.1,45.6,38.5,55.8,48.9,53.1,50.6,44.0,51.9,0.0,35.0,40.0,38.5,-79,clay
2008,Indian Wells,SF,L,Fish,24.5,34.0,42.5,42.9,29.4,25.0,39.3,42.5,42.9,34.3,42.9,28.6,66.7,24.0,28.0,42.1,-79,hard
2008,Dubai,R32,L,Murray,28.4,46.6,60.0,65.0,39.8,31.0,55.2,60.0,65.0,48.3,58.3,52.9,100.0,25.9,33.3,50.0,25,hard
2008,Australian Open,SF,L,Djokovic,29.5,39.0,44.8,47.1,35.0,45.2,58.1,44.8,47.1,54.5,48.3,48.5,50.0,8.3,13.9,42.4,-31,hard
2008,Australian Open,QF,W,Blake,40.6,56.3,49.1,52.9,48.1,47.7,66.2,49.1,52.9,58.8,53.3,54.3,0.0,25.8,35.5,43.5,-79,hard
2007,Masters Cup,F,W,Ferrer,37.0,45.2,61.4,68.0,43.6,47.9,60.4,61.4,68.0,57.9,40.0,50.0,0.0,17.4,17.4,52.6,42,hard
2007,Masters Cup,SF,W,Nadal,45.8,60.4,57.7,63.2,56.0,51.3,64.1,57.7,63.2,63.8,40.0,47.4,100.0,22.2,44.4,42.9,-79,hard
2007,Basel,F,W,Nieminen,32.1,44.6,60.5,66.7,37.7,41.9,58.1,60.5,66.7,51.9,42.9,70.6,0.0,20.0,28.0,55.0,-79,hard
2007,Basel,R16,W,del,41.2,47.1,55.2,58.8,47.6,50.0,58.8,55.2,58.8,59.7,68.4,46.7,0.0,25.0,25.0,50.0,10,hard
2007,Madrid,F,L,Nalbandian,32.1,43.2,46.3,57.1,37.7,41.7,60.4,46.3,57.1,51.0,40.9,53.8,66.7,18.8,18.8,34.6,-33,clay
2007,Madrid,SF,W,Kiefer,45.1,64.7,64.3,80.0,55.3,55.9,79.4,64.3,80.0,71.2,42.9,30.0,,23.5,35.3,46.2,-79,clay
2007,US Open,F,W,Djokovic,34.0,46.2,63.1,61.8,39.5,46.0,57.1,63.1,61.8,55.4,56.7,27.3,33.3,18.4,34.2,64.5,65,hard
2007,US Open,SF,W,Davydenko,25.9,38.9,44.2,38.2,31.8,43.3,58.3,44.2,38.2,53.8,48.4,44.8,33.3,4.4,15.6,48.8,-72,hard
2007,US Open,QF,W,Roddick,37.6,52.5,63.5,65.7,44.4,43.5,59.7,63.5,65.7,54.5,44.4,42.9,,28.2,41.0,60.7,-79,hard
2007,US Open,R64,W,Capdeville,27.8,43.1,66.7,65.6,36.5,28.9,48.9,66.7,65.6,42.9,40.9,39.1,,26.9,34.6,68.4,-23,hard
2007,Cincinnati,F,W,Blake,39.4,47.0,47.4,63.2,45.2,53.7,63.4,47.4,63.2,62.9,17.4,50.0,100.0,17.4,21.7,31.6,42,hard
2007,Cincinnati,SF,W,Hewitt,38.4,50.0,49.3,50.0,45.1,42.9,55.7,49.3,50.0,53.6,29.7,51.5,50.0,32.5,42.5,48.1,-7,hard
2007,Canada,F,L,Djokovic,33.7,43.6,50.0,58.3,40.5,47.1,60.3,50.0,58.3,57.2,34.5,56.4,0.0,6.3,9.4,40.0,-51,hard
2007,Canada,SF,W,Stepanek,46.0,55.6,52.9,66.7,49.5,60.5,65.8,52.9,66.7,66.3,23.1,48.0,100.0,24.0,40.0,42.1,-79,hard
2007,Wimbledon,F,W,Nadal,37.2,48.7,51.6,49.2,43.3,43.2,54.1,51.6,49.2,51.9,47.9,52.4,57.1,23.8,38.1,56.3,22,grass
2007,Wimbledon,SF,W,Gasquet,41.1,57.8,56.6,53.3,47.9,53.1,70.3,56.6,53.3,62.7,45.2,57.6,100.0,11.5,26.9,60.9,-79,grass
2007,Wimbledon,QF,W,Ferrero,37.2,54.9,54.3,62.9,43.9,47.8,68.7,54.3,62.9,59.1,37.9,39.5,100.0,22.2,35.6,45.7,-46,grass
2007,Wimbledon,R64,W,del,28.0,41.3,64.1,70.8,37.2,42.9,64.3,64.1,70.8,59.3,52.6,56.5,0.0,16.7,22.2,53.3,1,grass
2007,Roland Garros,F,L,Nadal,24.6,39.0,50.0,49.0,30.3,34.7,49.3,50.0,49.0,43.6,42.1,54.1,0.0,7.1,21.4,51.3,-44,clay
2007,Roland Garros,SF,W,Davydenko,26.8,45.7,51.0,63.8,36.3,36.5,62.2,51.0,63.8,54.2,35.1,56.8,63.6,16.4,27.9,39.2,-8,clay
2007,Roland Garros,QF,W,Robredo,31.0,42.5,56.7,71.4,41.1,45.1,60.8,56.7,71.4,62.4,50.0,65.5,100.0,11.1,16.7,43.8,-79,clay
2007,Hamburg,F,W,Nadal,21.9,34.2,52.6,65.4,29.2,29.7,48.6,52.6,65.4,44.1,38.9,42.1,50.0,13.9,19.4,41.9,-79,clay
2007,Hamburg,SF,W,Moya,17.9,34.9,54.8,53.6,28.9,16.4,40.3,54.8,53.6,33.7,41.4,50.0,25.0,22.2,27.8,57.1,37,clay
2007,Rome,R16,L,Volandri,25.9,27.8,38.9,41.7,29.3,50.0,50.0,38.9,41.7,57.5,60.0,42.9,0.0,7.7,11.5,37.5,-45,clay
2007,Monte Carlo,F,L,Nadal,19.7,36.4,53.1,60.0,29.2,28.6,54.3,53.1,60.0,46.6,52.9,44.4,33.3,11.1,18.5,45.8,-12,clay
2007,Monte Carlo,SF,W,Ferrero,16.9,38.5,60.4,63.0,26.5,28.9,55.3,60.4,63.0,45.3,66.7,50.0,100.0,0.0,15.4,57.7,-118,clay
