year,tourney,round,opponent,overall: Unret%,overall: <=3 W%,overall: RiP W%,overall: SvImpact,1st: Unret%,1st: <=3 W%,1st: RiP W%,1st: SvImpact,1st: D Wide%,1st: A Wide%,1st: A BP Wide%,2nd: Unret%,2nd: <=3 W%,2nd: RiP W%,2ndAgg,surface_clay,surface_grass,surface_hard,result_W
2011,US Open,R32,Nalbandian,15.7,23.5,59.8,20.9,12.8,21.8,64.7,19.6,21.1,65.0,25.0,30.0,35.0,35.7,157,False,False,True,True
2011,Wimbledon,F,Djokovic,34.1,46.3,43.4,40.2,39.1,54.7,46.2,46.9,23.3,26.5,50.0,17.6,17.6,35.7,5,False,True,False,False
2011,Wimbledon,SF,Murray,20.2,29.8,67.1,30.3,25.4,38.0,73.6,40.1,22.6,35.0,50.0,9.4,12.5,55.2,-33,False,True,False,True
2011,Wimbledon,QF,Fish,28.6,37.1,60.8,33.1,38.0,46.5,63.6,44.8,32.3,62.5,50.0,9.1,18.2,56.7,-35,False,True,False,True
2011,Roland Garros,F,Federer,23.1,32.0,50.9,28.5,25.5,35.8,53.2,32.9,6.4,79.7,55.6,18.4,23.7,45.2,32,True,False,False,True
2011,Roland Garros,SF,Murray,15.1,25.2,57.1,21.8,18.4,31.0,62.0,27.5,25.0,25.6,44.4,6.9,10.3,44.4,-49,True,False,False,True
2011,Roland Garros,R128,Isner,32.1,41.0,68.9,39.9,38.1,48.5,70.0,48.9,16.7,58.2,100.0,16.7,22.2,66.7,-38,True,False,False,True
2011,Rome,F,Djokovic,10.1,15.9,50.8,17.5,12.2,18.4,62.8,22.7,18.2,11.1,16.7,5.3,10.5,22.2,-63,True,False,False,False
2011,Rome,SF,Gasquet,24.1,38.9,63.4,34.1,27.5,42.5,69.0,41.0,64.7,39.1,0.0,14.3,28.6,50.0,-79,True,False,False,True
2011,Madrid,F,Djokovic,17.3,20.0,40.3,19.5,21.6,25.5,45.0,24.7,43.5,46.4,25.0,8.3,8.3,31.8,-79,True,False,False,False
2011,Madrid,SF,Federer,24.8,32.7,52.6,30.6,25.3,33.7,56.5,32.4,15.4,81.8,71.4,22.2,27.8,35.7,-79,True,False,False,True
2011,Barcelona,F,Ferrer,18.0,27.9,44.9,24.1,19.5,31.7,45.5,28.5,52.4,45.0,50.0,15.8,21.1,43.8,-3,True,False,False,True
2011,Monte Carlo,F,Ferrer,13.3,16.9,58.0,16.6,18.0,22.0,56.1,23.6,25.0,50.0,50.0,6.7,10.0,60.7,-51,True,False,False,True
2011,Monte Carlo,SF,Murray,18.3,22.0,44.6,21.6,21.4,26.8,47.7,26.3,28.6,53.6,50.0,12.5,12.5,38.1,9,True,False,False,True
2011,Miami,F,Djokovic,31.8,32.7,44.9,35.0,40.9,42.4,48.7,46.2,46.2,77.5,100.0,21.1,21.1,40.0,82,False,False,True,False
2011,Miami,SF,Federer,23.3,34.9,72.7,30.5,25.0,40.6,79.2,34.7,0.0,73.7,100.0,18.2,18.2,55.6,-79,False,False,True,True
2011,Indian Wells,F,Djokovic,33.3,36.2,43.5,34.9,39.3,42.9,52.9,43.2,45.5,41.2,50.0,29.3,31.7,37.9,-79,False,False,True,False
2011,Indian Wells,SF,del,27.3,34.5,63.2,33.1,41.9,54.8,66.7,52.3,11.1,50.0,0.0,9.1,9.1,60.0,-26,False,False,True,True
2011,Australian Open,QF,Ferrer,16.3,22.1,39.5,21.5,17.4,26.1,45.6,25.2,23.5,57.1,66.7,14.7,14.7,27.6,-36,False,False,True,False
2011,Doha,SF,Davydenko,15.5,24.1,37.5,21.9,17.9,30.8,37.5,27.4,29.4,31.8,40.0,11.1,11.1,37.5,-2,False,False,True,False
2010,Tour Finals,F,Federer,28.8,34.8,52.2,35.5,23.5,31.4,53.8,32.2,4.8,80.0,100.0,50.0,50.0,42.9,22,False,False,True,False
2010,Tour Finals,SF,Murray,24.8,33.9,57.5,30.6,30.0,42.9,59.2,39.0,64.0,28.9,33.3,16.2,18.9,54.8,-1,False,False,True,True
2010,Tour Finals,RR,Roddick,27.2,39.1,60.3,31.5,32.1,47.2,63.9,39.6,26.1,56.7,50.0,22.9,31.4,55.6,76,False,False,True,True
2010,Tour Finals,RR,Djokovic,32.3,38.7,52.4,34.8,45.5,51.5,50.0,50.3,50.0,64.7,50.0,17.2,24.1,54.2,-79,False,False,True,True
2010,Shanghai,R32,Wawrinka,21.3,36.1,64.6,31.8,23.1,43.6,73.3,39.5,47.1,72.7,100.0,18.2,22.7,50.0,-79,False,False,True,True
2010,Tokyo,F,Monfils,31.4,45.1,70.6,36.3,42.4,57.6,73.7,50.0,25.0,76.5,60.80416666666667,11.8,23.5,66.7,4,False,False,True,True
2010,US Open,F,Djokovic,28.6,39.3,56.4,34.6,40.0,53.3,55.6,49.1,43.8,55.8,33.3,5.7,11.4,57.6,-59,False,False,True,True
2010,US Open,SF,Youzhny,35.1,41.6,63.3,41.6,42.0,50.0,62.1,52.0,16.7,75.0,100.0,23.1,26.9,65.0,-23,False,False,True,True
2010,Canada,SF,Murray,17.7,22.6,50.0,24.0,23.1,30.8,53.3,33.1,33.3,66.7,50.0,9.1,9.1,45.0,-22,False,False,True,False
2010,Wimbledon,F,Berdych,34.4,48.9,62.5,40.9,43.5,56.5,60.0,52.9,28.6,61.8,100.0,16.0,36.0,66.7,39,False,True,False,True
2010,Wimbledon,SF,Murray,25.8,36.1,64.3,32.9,32.4,45.6,67.4,42.5,37.9,25.6,0.0,11.1,14.8,58.3,-4,False,True,False,True
2010,Wimbledon,R32,Petzschner,26.6,39.6,65.6,35.5,30.4,46.7,70.3,43.8,19.5,45.1,0.0,22.0,29.3,56.3,-43,False,True,False,True
2010,Roland Garros,F,Soderling,25.6,36.7,62.1,32.6,28.6,41.4,62.0,37.6,41.9,64.1,60.0,15.8,21.1,62.5,-3,True,False,False,True
2010,Roland Garros,SF,Melzer,31.8,42.4,61.1,36.1,40.0,47.7,59.0,45.7,28.6,16.2,50.0,6.3,31.3,66.7,-63,True,False,False,True
2010,Madrid,F,Federer,19.8,27.2,47.6,24.6,19.0,24.1,44.7,25.7,23.1,50.0,75.0,23.8,38.1,56.3,53,True,False,False,True
2010,Madrid,SF,Almagro,20.0,28.6,54.5,26.9,24.4,37.8,70.6,35.1,17.6,78.6,0.0,12.5,12.5,28.6,-19,True,False,False,True
2010,Madrid,R16,Isner,30.8,51.9,77.8,38.7,32.4,52.9,78.3,44.4,42.1,40.0,60.80416666666667,27.8,50.0,76.9,-79,True,False,False,True
2010,Rome,F,Ferrer,21.8,29.1,67.4,28.7,23.3,32.6,69.7,32.1,54.5,66.7,100.0,16.7,16.7,60.0,-79,True,False,False,True
2010,Rome,SF,Gulbis,20.2,27.7,58.1,24.1,24.7,31.5,60.0,29.7,38.2,35.9,0.0,5.0,15.0,52.6,-66,True,False,False,True
2010,Rome,QF,Wawrinka,20.3,26.6,61.2,27.3,24.5,30.6,62.2,33.7,33.3,53.6,100.0,7.7,15.4,58.3,-45,True,False,False,True
2010,Monte Carlo,F,Verdasco,13.3,22.2,60.5,19.3,16.7,26.7,60.0,25.7,0.0,31.3,0.0,7.1,14.3,61.5,-45,True,False,False,True
2010,Monte Carlo,SF,Ferrer,32.0,34.0,46.9,34.2,40.0,42.9,42.9,43.1,42.9,57.1,33.3,15.4,15.4,54.5,29,True,False,False,True
2010,Monte Carlo,R16,Berrer,18.4,34.2,73.3,31.3,22.2,40.7,71.4,40.4,66.7,40.0,60.80416666666667,10.0,20.0,77.8,-18,True,False,False,True
2010,Miami,SF,Roddick,18.2,33.8,58.7,27.1,20.4,38.8,61.5,34.5,20.8,64.0,50.0,14.3,25.0,54.2,-79,False,False,True,False
2010,Indian Wells,SF,Ljubicic,23.9,37.5,61.5,32.5,25.5,40.0,63.4,39.3,36.0,53.3,50.0,22.6,35.5,58.3,13,False,False,True,False
2010,Australian Open,QF,Murray,19.4,29.2,45.6,25.1,27.1,41.7,48.6,35.6,22.2,53.3,25.0,4.3,4.3,40.9,-72,False,False,True,False
2010,Doha,F,Davydenko,19.8,25.3,53.5,26.5,24.6,33.3,55.8,35.3,44.0,56.3,75.0,12.5,12.5,50.0,10,False,False,True,False
2009,Tour Finals,RR,Soderling,20.7,27.6,48.9,22.4,29.4,35.3,45.8,32.4,36.8,53.3,0.0,8.7,17.4,52.4,-26,False,False,True,False
2009,Tour Finals,RR,Djokovic,22.5,31.0,46.3,29.3,25.5,36.4,46.3,34.2,54.5,36.4,50.0,13.3,13.3,46.2,16,False,False,True,False
2009,Paris,SF,Djokovic,26.3,26.3,38.5,27.9,36.0,36.0,31.3,38.4,18.2,50.0,66.7,9.1,9.1,50.0,-33,False,False,True,False
2009,Shanghai,F,Davydenko,19.7,23.0,53.1,21.5,26.2,28.6,58.1,28.8,15.8,30.4,50.0,5.3,10.5,44.4,-79,False,False,True,False
2009,Shanghai,SF,Lopez,41.7,45.8,71.4,43.8,50.0,57.1,71.4,53.6,14.3,42.9,60.80416666666667,30.0,30.0,71.4,-79,False,False,True,True
2009,US Open,SF,del,15.6,25.6,43.8,21.3,18.6,30.0,47.4,26.0,21.9,36.8,40.0,5.9,11.8,31.3,-63,False,False,True,False
2009,Cincinnati,SF,Djokovic,14.3,19.6,51.1,17.1,17.1,22.9,51.7,21.7,28.6,23.8,40.0,11.1,16.7,50.0,-13,False,False,True,False
2009,Roland Garros,R16,Soderling,16.4,23.4,55.2,20.9,18.2,26.3,59.3,24.0,39.0,53.4,50.0,11.1,14.8,41.7,-4,True,False,False,False
2009,Madrid,F,Federer,25.9,33.3,59.0,32.0,30.2,37.2,63.3,37.9,4.8,86.4,100.0,10.0,20.0,44.4,-18,True,False,False,False
2009,Madrid,SF,Djokovic,24.8,30.1,58.8,28.4,29.7,35.6,59.2,34.5,38.1,47.5,66.7,13.3,16.7,57.7,15,True,False,False,True
2009,Rome,F,Djokovic,14.3,22.9,59.3,22.0,16.0,28.0,61.9,26.8,13.6,60.7,66.7,10.5,10.5,52.9,-8,True,False,False,True
2009,Rome,SF,Gonzalez,6.5,19.6,69.8,17.2,5.9,20.6,78.1,20.3,12.5,83.3,100.0,8.3,16.7,45.5,-79,True,False,False,True
2009,Barcelona,F,Ferrer,16.9,20.0,52.8,21.2,19.4,25.0,58.6,27.2,0.0,60.0,66.7,14.3,14.3,45.8,-27,True,False,False,True
2009,Monte Carlo,F,Djokovic,13.8,18.4,50.0,16.8,17.2,24.1,54.2,21.7,3.2,18.5,20.0,7.1,7.1,42.3,-42,True,False,False,True
2009,Monte Carlo,SF,Murray,6.2,16.9,61.7,12.6,7.5,22.5,64.9,18.0,16.7,86.4,100.0,4.2,8.3,56.5,-74,True,False,False,True
2009,Indian Wells,F,Murray,16.3,32.6,71.4,22.3,23.1,38.5,75.0,33.1,0.0,29.4,60.80416666666667,6.3,25.0,66.7,-53,False,False,True,True
2009,Indian Wells,SF,Roddick,26.7,33.3,54.7,34.9,30.0,38.0,62.9,42.4,29.4,54.5,66.7,21.7,26.1,38.9,42,False,False,True,True
2009,Davis Cup,RR,Djokovic,21.9,28.8,65.5,29.5,24.0,34.0,60.5,35.0,33.3,47.8,100.0,19.0,19.0,76.5,53,False,False,True,True
2009,Rotterdam,F,Murray,13.6,16.7,37.0,18.8,23.5,29.4,38.5,33.5,33.3,56.3,100.0,3.4,3.4,35.7,-84,False,False,True,False
2009,Australian Open,F,Federer,18.9,26.9,51.4,23.7,25.9,35.7,54.2,33.5,10.9,69.7,77.8,6.8,11.9,47.3,-48,False,False,True,True
2009,Australian Open,SF,Verdasco,30.6,43.9,57.3,40.4,32.0,50.0,59.8,45.2,42.9,25.0,0.0,28.6,28.6,50.0,22,False,False,True,True
2009,Australian Open,QF,Simon,21.3,27.7,61.1,25.7,28.6,38.1,62.2,35.2,53.1,64.5,25.0,6.9,6.9,59.3,-47,False,False,True,True
2008,Madrid,SF,Simon,17.6,29.4,55.4,25.0,24.6,39.3,54.3,36.9,36.7,74.2,100.0,7.5,15.0,56.8,-42,True,False,False,False
2008,US Open,SF,Murray,19.8,26.9,48.5,24.9,24.2,32.5,46.2,31.3,47.2,65.7,71.4,8.9,13.3,53.7,-24,False,False,True,False
2008,Beijing Olympics,F,Gonzalez,25.3,44.8,75.8,36.4,25.4,52.4,80.9,40.8,26.7,39.4,0.0,28.6,28.6,60.0,110,False,False,True,True
2008,Beijing Olympics,SF,Djokovic,26.7,37.3,50.0,33.1,28.3,39.6,47.4,37.4,18.5,23.1,50.0,23.8,33.3,56.3,-10,False,False,True,True
2008,Cincinnati,SF,Djokovic,22.2,31.1,52.9,29.3,26.9,42.3,63.2,39.2,41.7,50.0,100.0,16.7,16.7,40.0,1,False,False,True,False
2008,Canada,F,Kiefer,21.2,30.8,67.5,25.0,30.3,42.4,69.6,36.4,33.3,50.0,100.0,5.6,11.1,64.7,-60,False,False,True,True
2008,Canada,SF,Murray,22.6,26.2,54.7,26.0,21.1,24.6,53.3,26.0,62.1,42.9,50.0,26.9,30.8,57.9,-23,False,False,True,True
2008,Wimbledon,F,Federer,26.1,37.2,55.7,32.7,23.9,36.5,59.5,32.8,19.4,56.5,0.0,33.9,41.1,43.2,-2,False,True,False,True
2008,Wimbledon,SF,Schuettler,34.7,56.0,68.8,47.2,36.7,60.0,71.1,52.3,10.7,37.5,0.0,28.6,42.9,60.0,22,False,True,False,True
2008,Wimbledon,QF,Murray,28.8,45.5,80.0,38.3,32.5,55.0,81.5,48.3,6.3,25.0,60.80416666666667,25.0,33.3,77.8,-19,False,True,False,True
2008,Queen's Club,F,Djokovic,24.4,36.6,48.4,30.9,28.0,42.0,55.6,38.6,31.6,32.3,100.0,18.8,28.1,38.5,-79,False,True,False,True
2008,Queen's Club,SF,Roddick,26.2,47.5,68.9,35.2,33.3,44.4,66.7,45.6,5.3,61.5,100.0,6.3,56.3,73.3,-79,False,True,False,True
2008,Roland Garros,F,Federer,10.8,13.8,64.8,16.2,11.1,13.3,67.5,18.9,0.0,91.3,100.0,11.8,17.6,60.0,-79,True,False,False,True
2008,Roland Garros,SF,Djokovic,20.4,25.5,59.0,24.8,23.9,31.0,55.6,30.0,28.6,41.7,33.3,11.1,11.1,66.7,-79,True,False,False,True
2008,Roland Garros,R64,Devilder,17.6,27.0,61.7,23.1,24.5,37.7,55.0,32.3,37.5,41.4,50.0,0.0,0.0,75.0,-118,True,False,False,True
2008,Hamburg,F,Federer,14.9,20.8,53.0,23.8,15.6,23.4,60.0,27.3,0.0,79.5,100.0,14.3,14.3,27.8,19,True,False,False,True
2008,Hamburg,SF,Djokovic,16.4,20.9,47.8,20.3,19.5,25.6,47.0,24.8,19.5,61.0,44.4,7.7,7.7,50.0,-39,True,False,False,True
2008,Hamburg,R16,Murray,20.9,30.2,64.7,29.8,20.6,32.4,66.7,31.8,35.7,45.0,50.0,22.2,22.2,57.1,-79,True,False,False,True
2008,Barcelona,F,Ferrer,16.2,21.6,61.0,19.9,17.6,23.5,54.8,22.9,19.2,68.0,100.0,15.0,20.0,76.5,25,True,False,False,True
2008,Monte Carlo,F,Federer,15.9,20.6,52.9,23.0,18.0,24.0,53.7,27.0,0.0,85.2,66.7,9.1,9.1,50.0,-33,True,False,False,True
2008,Monte Carlo,SF,Davydenko,13.0,18.5,58.7,15.9,16.2,21.6,51.6,20.5,21.1,33.3,50.0,6.3,12.5,73.3,-53,True,False,False,True
2008,Miami,F,Davydenko,22.0,32.0,42.1,28.4,25.7,37.1,46.2,34.9,23.1,40.9,66.7,14.3,21.4,33.3,22,False,False,True,False
2008,Miami,SF,Berdych,33.3,41.3,65.0,38.4,38.1,47.6,65.4,45.7,25.0,57.7,75.0,26.3,31.6,64.3,65,False,False,True,True
2008,Indian Wells,SF,Djokovic,11.8,21.6,46.5,15.9,15.6,25.0,48.1,22.2,16.7,42.9,50.0,5.9,17.6,43.8,-60,False,False,True,False
2008,Australian Open,SF,Tsonga,17.1,24.3,45.6,23.4,12.5,20.8,50.0,21.7,14.3,70.4,25.0,28.6,33.3,33.3,-10,False,False,True,False
2008,Australian Open,QF,Nieminen,19.6,31.5,61.8,28.2,20.3,39.0,68.1,33.7,29.6,15.6,33.3,22.2,22.2,47.6,88,False,False,True,True
2008,Chennai,F,Youzhny,12.5,21.9,29.6,17.2,18.2,31.8,33.3,25.0,27.3,27.3,0.0,0.0,0.0,22.2,-118,False,False,True,False
2007,Masters Cup,SF,Federer,25.6,28.2,46.4,26.9,25.9,29.6,50.0,27.8,0.0,53.3,0.0,27.3,27.3,37.5,47,False,False,True,False
2007,Masters Cup,RR,Ferrer,14.3,20.4,45.0,20.4,14.9,23.9,52.6,23.9,15.6,60.0,100.0,14.8,14.8,26.1,25,False,False,True,False
2007,Masters Cup,RR,Djokovic,25.0,37.5,64.3,34.6,28.2,43.6,71.4,42.1,5.6,47.6,0.0,17.6,23.5,50.0,-79,False,False,True,True
2007,Paris,F,Nalbandian,14.9,21.3,43.6,19.4,19.4,29.0,60.0,26.1,50.0,23.5,100.0,6.7,6.7,14.3,-49,False,False,True,False
2007,Paris,SF,Baghdatis,18.2,31.8,58.6,25.3,20.7,36.2,63.0,31.6,46.4,43.3,0.0,14.3,25.0,50.0,22,False,False,True,True
2007,Madrid,R16,Murray,26.4,33.3,41.3,32.0,28.3,38.3,44.2,36.3,20.0,48.6,60.0,23.1,23.1,35.0,-23,True,False,False,True
2007,US Open,R16,Ferrer,23.0,31.7,49.0,28.7,24.7,36.1,52.1,32.9,26.2,20.0,50.0,22.9,25.7,40.7,91,False,False,True,False
2007,Canada,SF,Djokovic,23.0,31.1,51.1,29.2,21.4,31.0,51.5,30.5,5.9,44.0,50.0,29.4,35.3,50.0,80,False,False,True,False
2007,Stuttgart,F,Wawrinka,16.5,27.8,52.4,25.9,19.6,35.7,55.6,33.0,25.0,71.9,75.0,10.0,10.0,44.4,-22,False,True,False,True
2007,Wimbledon,F,Federer,19.8,33.5,57.6,29.0,21.2,37.3,60.2,34.3,4.0,67.6,33.3,17.0,25.5,51.3,-17,False,True,False,False
2007,Wimbledon,SF,Djokovic,19.6,28.3,53.8,23.0,69.2,84.6,75.0,81.5,50.0,45.5,60.80416666666667,0.0,22.2,44.4,-118,False,True,False,True
2007,Wimbledon,R64,Eschauer,38.7,51.6,64.5,47.4,50.0,66.7,61.1,65.0,18.8,45.0,100.0,31.6,42.1,69.2,65,False,True,False,True
2007,Roland Garros,F,Federer,21.9,29.2,57.5,28.2,21.7,31.1,61.4,29.8,5.7,86.8,100.0,23.3,23.3,43.5,-30,True,False,False,True
2007,Roland Garros,SF,Djokovic,24.4,36.0,60.9,33.4,30.6,41.9,60.5,43.1,3.3,56.3,50.0,8.7,21.7,61.9,-26,True,False,False,True
2007,Roland Garros,QF,Moya,18.1,33.3,62.7,30.1,14.8,31.5,65.2,30.9,4.0,86.2,100.0,27.8,38.9,53.8,-79,True,False,False,True
2007,Roland Garros,R128,del,11.7,26.0,60.3,20.4,11.9,38.1,67.6,27.9,45.0,40.9,0.0,16.0,16.0,47.6,33,True,False,False,True
2007,Hamburg,F,Federer,17.7,24.1,40.6,21.8,16.1,22.6,42.3,21.3,3.6,91.2,100.0,25.0,31.3,33.3,10,True,False,False,False
2007,Hamburg,SF,Hewitt,14.4,19.6,56.1,18.5,18.9,23.0,60.0,24.2,27.0,29.7,14.3,0.0,9.1,45.5,-118,True,False,False,True
2007,Rome,F,Gonzalez,20.5,29.5,64.7,29.3,20.6,29.4,70.4,32.1,6.3,83.3,50.0,22.2,33.3,42.9,72,True,False,False,True
2007,Rome,SF,Davydenko,18.3,29.6,47.3,24.7,24.7,37.7,50.0,34.3,26.7,57.4,71.4,5.7,14.3,42.4,-60,True,False,False,True
2007,Rome,QF,Djokovic,10.9,19.6,71.8,19.1,15.6,28.1,77.8,27.5,0.0,38.9,0.0,0.0,0.0,58.3,-118,True,False,False,True
2007,Barcelona,F,Canas,17.3,28.8,71.8,26.5,25.7,42.9,73.1,39.4,28.6,61.9,100.0,0.0,0.0,69.2,-118,True,False,False,True
2007,Monte Carlo,F,Federer,22.7,25.8,62.0,25.2,21.2,25.0,65.9,24.2,8.7,89.7,66.7,30.8,30.8,44.4,29,True,False,False,True
2007,Monte Carlo,SF,Berdych,24.0,42.0,67.6,30.0,29.2,54.2,58.8,41.7,38.5,27.3,60.80416666666667,20.0,32.0,75.0,-21,True,False,False,True
2007,Miami,QF,Djokovic,33.3,40.7,42.9,39.3,40.0,50.0,50.0,48.0,22.2,40.9,75.0,15.4,15.4,27.3,29,False,False,True,False
2007,Indian Wells,F,Djokovic,21.5,32.3,64.0,29.1,28.9,40.0,59.4,39.8,22.2,25.9,50.0,5.3,15.8,72.2,-63,False,False,True,True
2007,Indian Wells,SF,Roddick,28.9,42.2,74.2,39.6,31.6,47.4,73.1,44.2,36.8,31.6,60.80416666666667,16.7,16.7,80.0,39,False,False,True,True
2007,Australian Open,QF,Gonzalez,16.5,32.9,53.1,28.0,17.9,37.5,63.0,34.1,7.4,72.4,100.0,14.3,23.8,27.8,25,False,False,True,False
2007,Australian Open,R16,Murray,20.0,28.4,56.9,30.1,19.7,29.9,61.7,33.0,21.6,50.0,30.0,21.6,24.3,41.4,-39,False,False,True,True
2007,Australian Open,R128,Kendrick,25.3,33.7,67.3,31.2,32.6,43.5,67.7,43.3,17.6,24.1,60.80416666666667,25.0,33.3,66.7,-19,False,False,True,True
2006,Masters Cup,SF,Federer,15.0,21.3,53.0,19.7,20.0,27.3,50.0,26.9,7.4,67.9,60.0,4.3,8.7,59.1,-74,False,False,True,False
2006,Canada,R32,Lee,20.4,29.6,53.7,24.3,27.3,36.4,66.7,33.6,7.1,47.4,100.0,10.5,21.1,35.3,-8,False,False,True,True
2006,Wimbledon,F,Federer,22.8,29.9,51.6,27.0,29.8,37.2,54.5,35.4,9.8,37.7,40.0,3.3,10.0,44.8,-85,False,True,False,False
2006,Wimbledon,SF,Baghdatis,16.5,34.0,59.3,29.8,17.6,35.1,62.3,36.1,10.8,43.2,75.0,13.8,31.0,52.0,-79,False,True,False,True
2006,Wimbledon,R16,Labadze,29.4,45.9,73.3,37.3,35.2,55.6,68.6,47.6,21.1,57.1,60.80416666666667,19.4,29.0,80.0,-79,False,True,False,True
2006,Wimbledon,R32,Agassi,44.3,55.7,69.0,50.8,48.2,64.3,75.9,57.3,24.0,16.1,60.80416666666667,38.1,38.1,53.8,53,False,True,False,True
2006,Queen's Club,QF,Hewitt,23.2,37.7,51.0,29.1,33.3,51.3,61.5,43.8,33.3,85.7,100.0,11.5,23.1,39.1,-8,False,True,False,False
2006,Queen's Club,R16,Verdasco,18.8,28.6,50.6,24.9,21.3,32.5,54.0,29.9,45.9,55.8,50.0,13.3,20.0,42.3,16,False,True,False,True
2006,Roland Garros,F,Federer,22.5,33.3,59.3,27.7,22.4,32.9,60.6,29.1,8.6,72.0,100.0,23.1,34.6,55.0,-79,True,False,False,True
2006,Roland Garros,SF,Ljubicic,16.8,32.6,65.8,26.7,20.0,41.5,73.1,34.5,37.5,65.9,100.0,10.0,13.3,51.9,-79,True,False,False,True
2006,Roland Garros,QF,Djokovic,17.2,29.3,60.0,26.6,19.0,33.3,58.8,31.9,11.8,60.0,50.0,25.0,37.5,66.7,-79,True,False,False,True
2006,Roland Garros,R16,Hewitt,12.4,23.9,62.6,21.4,13.2,28.9,62.1,26.6,30.3,60.5,80.0,13.8,17.2,64.0,15,True,False,False,True
2006,Roland Garros,R32,Mathieu,12.4,19.4,54.5,17.1,17.0,23.9,52.1,23.9,21.7,57.1,40.0,2.5,10.0,59.0,-91,True,False,False,True
2006,Rome,F,Federer,19.7,26.6,58.7,26.7,19.0,25.9,61.3,27.3,3.1,56.6,71.4,24.0,32.0,42.1,-21,True,False,False,True
2006,Rome,SF,Monfils,5.9,13.7,58.3,11.4,5.1,10.3,59.5,12.3,6.7,75.0,33.3,8.3,25.0,54.5,-79,True,False,False,True
2006,Rome,R64,Moya,17.1,20.0,57.1,22.9,17.5,21.1,57.4,24.6,3.8,64.5,50.0,18.2,18.2,55.6,51,True,False,False,True
2006,Barcelona,F,Robredo,15.3,20.0,67.6,21.2,12.7,19.0,67.3,20.6,7.7,89.2,100.0,27.8,27.8,69.2,132,True,False,False,True
2006,Monte Carlo,F,Federer,10.5,15.1,59.1,15.7,9.4,15.1,62.5,16.8,8.9,82.0,91.7,14.3,16.7,50.0,25,True,False,False,True
2006,Monte Carlo,SF,Gaudio,12.5,18.8,58.0,17.9,17.0,26.4,61.4,25.1,39.1,76.7,50.0,3.8,3.8,52.0,-77,True,False,False,True
2006,Indian Wells,SF,Blake,17.7,19.4,52.1,20.5,24.4,26.8,58.1,28.5,4.3,88.9,100.0,5.6,5.6,41.2,-66,False,False,True,False
2006,Dubai,F,Federer,10.0,20.0,60.6,18.1,10.5,22.8,64.7,21.9,20.0,65.6,100.0,9.1,13.6,50.0,-22,False,False,True,True
2005,Madrid,F,Ljubicic,20.3,29.1,54.8,28.5,23.1,33.9,62.4,34.0,37.7,83.3,88.9,11.1,13.9,31.3,-2,True,False,False,True
2005,Madrid,SF,Ginepri,23.9,31.0,57.7,30.0,27.7,38.3,55.9,36.8,65.0,63.0,0.0,18.2,18.2,61.1,47,True,False,False,True
2005,Beijing,F,Coria,19.2,29.5,59.0,26.8,21.3,32.8,62.5,31.0,17.9,69.7,50.0,13.3,20.0,46.2,-79,False,False,True,True
2005,US Open,R64,Jenkins,28.7,42.5,72.7,36.8,28.3,43.4,68.4,40.4,25.0,58.6,66.7,32.0,44.0,82.4,33,False,False,True,True
2005,Canada,F,Agassi,27.2,39.5,62.1,32.2,31.5,44.4,59.5,39.1,52.0,62.1,100.0,19.2,30.8,66.7,-23,False,False,True,True
2005,Canada,SF,Mathieu,22.5,29.6,60.8,26.9,23.4,34.0,66.7,30.0,65.0,48.1,25.0,25.0,25.0,46.7,111,False,False,True,True
2005,Canada,QF,Puerta,31.6,39.5,76.9,38.9,42.3,50.0,66.7,53.1,70.0,56.3,60.80416666666667,8.3,16.7,90.9,-79,False,False,True,True
2005,Stuttgart,F,Gaudio,9.9,19.8,60.0,17.0,10.8,21.5,63.8,20.8,75.9,80.6,100.0,8.3,16.7,50.0,-33,False,True,False,True
2005,Bastad,F,Berdych,12.7,18.3,57.4,17.2,13.7,21.6,56.8,20.0,14.3,91.3,100.0,10.5,10.5,58.8,-8,True,False,False,True
2005,Wimbledon,R64,Muller,34.9,49.1,51.5,43.8,39.1,59.4,52.4,52.8,51.4,64.7,100.0,29.4,32.4,50.0,44,False,True,False,False
2005,Roland Garros,F,Puerta,18.2,28.5,55.0,26.5,21.8,33.6,57.0,32.1,83.3,51.6,50.0,4.2,8.3,47.8,-77,True,False,False,True
2005,Roland Garros,SF,Federer,9.2,20.0,56.2,16.3,9.1,20.5,57.5,18.9,5.1,71.4,75.0,10.7,21.4,52.0,-15,True,False,False,True
2005,Roland Garros,R16,Grosjean,10.4,16.0,61.5,15.0,12.3,19.2,65.6,19.0,8.3,81.1,100.0,6.9,10.3,51.9,-47,True,False,False,True
2005,Roland Garros,R128,Burgsmuller,26.0,42.9,75.9,31.7,35.4,43.8,80.6,44.6,23.8,44.4,60.80416666666667,11.5,46.2,69.6,-4,True,False,False,True
2005,Rome,F,Coria,10.2,17.0,50.3,16.0,12.7,22.9,52.4,21.4,1.8,68.3,85.7,5.5,5.5,46.2,-61,True,False,False,True
2005,Rome,SF,Ferrer,16.7,22.5,49.4,21.5,19.7,26.8,50.9,26.6,25.8,72.5,100.0,9.7,12.9,46.4,-79,True,False,False,True
2005,Barcelona,F,Ferrero,21.2,31.9,58.1,28.1,26.7,40.7,58.7,35.8,43.2,75.5,80.0,4.2,4.2,56.5,-74,True,False,False,True
