year,tourney,round,opponent,avg speed,1st: avg,1st: stdev,1st: t avg,1st: wide avg,1st: max,1st: min,2nd: avg,2nd: stdev,2nd: t avg,2nd: wide avg,2nd: max,2nd: min,surface_clay,surface_grass,surface_hard,result_W
2019,US Open,R32,Chung,106.2,115.8,7.3,121.1,110.2,125.0,100.0,96.1,4.8,98.7,95.0,106.0,84.0,False,False,True,True
2019,US Open,R128,Millman,109.3,116.5,8.2,120.7,110.4,125.0,97.0,98.8,4.4,99.1,97.0,107.0,87.0,False,False,True,True
2019,Wimbledon,SF,Federer,110.2,116.8,5.8,119.1,113.5,124.0,101.0,97.6,4.6,95.8,96.7,107.0,89.0,False,True,False,False
2019,Wimbledon,QF,Querrey,109.3,115.9,6.0,118.8,111.1,125.0,102.0,99.0,3.9,96.8,99.8,106.0,90.0,False,True,False,True
2019,Wimbledon,R16,Sousa,109.0,115.7,5.8,118.9,111.4,125.0,102.0,98.8,4.1,100.8,95.3,107.0,93.0,False,True,False,True
2019,Wimbledon,R32,Tsonga,111.1,116.3,6.5,119.7,110.7,125.0,94.0,98.3,3.5,95.0,100.0,108.0,91.0,False,True,False,True
2019,Wimbledon,R64,Kyrgios,111.0,117.8,4.8,120.5,114.8,125.0,103.0,98.6,4.3,102.8,100.3,109.0,90.0,False,True,False,True
2019,Wimbledon,R128,Sugita,109.9,117.6,6.2,121.3,112.6,126.0,100.0,99.6,3.7,99.4,98.0,106.0,91.0,False,True,False,True
2019,Roland Garros,F,Thiem,106.3,111.6,5.0,116.72698412698414,109.49841269841271,122.0,100.0,91.6,4.9,95.36507936507937,95.14318181818182,99.0,76.0,True,False,False,True
2019,Roland Garros,SF,Federer,102.9,105.5,6.1,116.72698412698414,109.49841269841271,121.0,89.0,90.3,4.6,95.36507936507937,95.14318181818182,100.0,85.0,True,False,False,True
2019,Roland Garros,QF,Nishikori,107.7,112.6,4.8,116.72698412698414,109.49841269841271,124.0,101.0,92.3,5.2,95.36507936507937,95.14318181818182,100.0,85.0,True,False,False,True
2019,Roland Garros,R16,Londero,106.6,111.5,5.6,116.72698412698414,109.49841269841271,121.0,99.0,94.4,4.9,95.36507936507937,95.14318181818182,104.0,82.0,True,False,False,True
2019,Roland Garros,R32,Goffin,107.6,116.3,3.9,116.72698412698414,109.49841269841271,123.0,103.0,93.6,5.6,95.36507936507937,95.14318181818182,106.0,82.0,True,False,False,True
2019,Roland Garros,R64,Maden,106.3,113.3,4.3,116.72698412698414,109.49841269841271,122.0,103.0,93.1,4.3,95.36507936507937,95.14318181818182,101.0,86.0,True,False,False,True
2019,Roland Garros,R128,Hanfmann,107.9,113.2,5.1,116.72698412698414,109.49841269841271,123.0,101.0,94.2,4.2,95.36507936507937,95.14318181818182,104.0,86.0,True,False,False,True
2018,US Open,SF,del,106.9,111.0,6.5,115.1,107.2,123.0,99.0,93.5,3.8,96.3,95.14318181818182,98.0,86.0,False,False,True,False
2018,US Open,QF,Thiem,104.7,110.5,6.5,116.1,105.0,123.0,96.0,92.5,3.7,94.8,91.3,100.0,83.0,False,False,True,True
2018,US Open,R16,Basilashvili,102.7,108.7,7.4,113.7,104.4,127.0,78.0,90.6,4.5,91.0,88.0,106.0,81.0,False,False,True,True
2018,US Open,R32,Khachanov,102.6,109.8,5.8,112.9,106.9,121.0,96.0,90.3,5.2,92.1,92.0,105.0,83.0,False,False,True,True
2018,US Open,R64,Pospisil,106.8,111.3,6.9,113.5,109.2,124.0,96.0,92.5,6.4,89.2,88.5,110.0,80.0,False,False,True,True
2018,US Open,R128,Ferrer,102.0,107.5,6.6,110.3,104.1,121.0,92.0,91.1,4.2,88.8,92.5,99.0,82.0,False,False,True,True
2018,Wimbledon,SF,Djokovic,108.9,114.3,6.5,117.6,109.4,125.0,93.0,94.6,5.0,93.3,95.14318181818182,104.0,74.0,False,True,False,False
2018,Wimbledon,QF,del,107.3,112.5,6.6,115.2,109.2,125.0,92.0,93.8,4.8,96.0,95.14318181818182,102.0,80.0,False,True,False,True
