year,tourney,round,result,opponent,Unret%,<=3 W%,RiP W%,RiP W%.1,SvImpact,1st: Unret%,1st: <=3 W%,RiP W%.2,RiP W%.3,SvImpact1st,D Wide%,A Wide%,BP Wide%,2nd: Unret%,2nd: <=3 W%,2nd: RiP W%,2ndAgg,surface
2014,Dubai,SF,L,Federer,36.0,43.0,45.3,39.3,41.2,47.2,54.7,45.3,39.3,55.5,40.0,50.0,66.7,19.4,25.8,52.0,13,hard
2014,Australian Open,QF,L,Wawrinka,28.5,37.5,55.9,56.5,36.0,34.3,44.8,55.9,56.5,44.7,49.0,53.6,40.0,13.2,18.4,54.5,-40,hard
2013,Tour Finals,F,W,Nadal,25.9,41.4,58.1,47.8,32.1,39.5,55.3,58.1,47.8,48.9,59.1,37.5,100.0,0.0,15.0,70.0,-118,hard
2013,Tour Finals,SF,W,Wawrinka,24.5,30.6,64.9,64.0,30.0,24.2,33.3,64.9,64.0,32.4,50.0,52.6,100.0,25.0,25.0,66.7,-79,hard
2013,Tour Finals,RR,W,Gasquet,30.7,39.6,53.7,52.6,36.1,40.6,48.4,53.7,52.6,49.2,48.0,51.3,50.0,14.7,26.5,55.2,31,hard
2013,Tour Finals,RR,W,Federer,27.7,36.6,50.0,52.9,32.0,39.3,48.2,50.0,52.9,47.0,40.9,55.9,66.7,14.3,23.8,47.2,-10,hard
2013,Paris,F,W,Ferrer,20.3,35.9,63.3,69.2,30.2,27.8,52.8,63.3,69.2,45.3,72.7,48.0,33.3,11.5,15.4,56.5,0,hard
2013,Paris,SF,W,Federer,35.9,43.5,50.0,52.8,41.2,40.0,48.3,50.0,52.8,48.2,55.6,63.6,33.3,33.3,40.7,44.4,158,hard
2013,Paris,QF,W,Wawrinka,20.6,31.7,60.0,60.7,27.5,26.3,39.5,60.0,60.7,37.6,21.4,45.8,25.0,12.0,20.0,59.1,-79,hard
2013,Shanghai,F,W,del,29.4,47.1,60.0,68.4,39.8,33.3,57.9,60.0,68.4,48.8,38.5,61.3,100.0,21.4,25.0,45.5,-79,hard
2013,Shanghai,SF,W,Tsonga,30.0,38.3,52.5,46.2,34.3,33.3,43.6,52.5,46.2,40.0,65.0,42.1,0.0,26.3,31.6,64.3,65,hard
2013,Shanghai,R32,W,Granollers,31.1,35.6,58.6,64.3,36.0,46.2,53.8,58.6,64.3,54.6,50.0,37.5,0.0,11.8,11.8,53.3,-2,hard
2013,US Open,F,L,Nadal,15.7,25.5,47.6,45.5,22.1,21.4,31.4,47.6,45.5,30.7,50.0,34.2,40.0,3.3,13.3,51.7,-84,hard
2013,US Open,SF,W,Wawrinka,22.3,28.8,57.8,58.0,27.6,25.8,31.2,57.8,58.0,33.7,28.6,35.3,50.0,17.5,27.5,57.6,49,hard
2013,US Open,R128,W,Berankis,45.2,49.3,44.7,35.0,48.1,59.2,65.3,44.7,35.0,63.5,45.5,48.1,33.3,18.2,18.2,55.6,-13,hard
2013,Canada,SF,L,Nadal,30.6,41.8,55.7,50.0,35.9,40.6,53.1,55.7,50.0,48.8,53.6,36.1,50.0,14.8,25.9,65.2,11,hard
2013,Canada,QF,W,Gasquet,47.7,56.8,59.1,52.9,53.6,50.0,61.8,59.1,52.9,57.6,53.3,57.9,50.0,44.4,44.4,80.0,-79,hard
2013,Canada,R32,W,Mayer,24.6,45.6,57.1,58.3,33.5,31.4,57.1,57.1,58.3,46.0,46.7,55.0,100.0,14.3,28.6,55.6,-10,hard
2013,Wimbledon,F,L,Murray,15.2,23.8,45.2,49.1,23.6,17.9,29.9,45.2,49.1,31.0,47.1,54.5,71.4,12.1,15.2,37.9,1,grass
2013,Wimbledon,SF,W,del,31.1,46.3,56.7,70.3,42.0,40.3,58.1,56.7,70.3,56.0,28.0,56.8,100.0,9.8,19.6,34.8,-22,grass
2013,Roland Garros,SF,L,Nadal,14.9,25.1,54.4,58.2,24.1,16.0,29.8,54.4,58.2,28.4,52.3,39.4,50.0,11.9,11.9,43.2,-10,clay
2013,Monte Carlo,F,W,Nadal,11.1,23.8,56.6,53.1,18.7,17.9,33.3,56.6,53.1,30.3,57.9,20.0,50.0,0.0,9.5,61.9,-118,clay
2013,Miami,R16,L,Haas,20.6,23.5,41.5,38.9,22.9,20.0,24.4,41.5,38.9,23.6,45.5,47.8,75.0,22.7,22.7,47.1,-13,hard
2013,Miami,R32,W,Devvarman,30.2,45.3,62.9,84.2,37.7,38.7,64.5,62.9,84.2,51.6,60.0,56.3,100.0,20.0,20.0,37.5,59,hard
2013,Indian Wells,SF,L,del,17.5,24.7,51.3,47.6,22.0,28.8,37.3,51.3,47.6,36.1,64.0,38.2,57.1,0.0,5.6,55.6,-118,hard
2013,Indian Wells,R32,W,Dimitrov,40.0,54.5,60.0,55.6,48.0,51.4,62.2,60.0,55.6,63.2,50.0,38.1,0.0,20.0,46.7,66.7,65,hard
2013,Dubai,F,W,Berdych,29.9,40.3,57.8,67.9,36.1,40.4,53.2,57.8,67.9,49.4,40.9,32.0,0.0,5.6,11.1,41.2,-63,hard
2013,Dubai,SF,W,del,30.1,43.8,66.0,65.6,41.2,36.0,54.0,66.0,65.6,52.2,26.1,44.4,100.0,18.2,22.7,66.7,-13,hard
2013,Dubai,R16,W,Bautista,36.5,46.2,58.1,52.9,41.5,50.0,61.8,58.1,52.9,57.6,54.5,65.2,100.0,12.5,18.8,64.3,4,hard
2013,Australian Open,F,W,Murray,20.9,34.3,66.0,63.1,28.4,27.0,42.7,66.0,63.1,38.2,52.4,51.1,100.0,9.5,19.0,71.1,-20,hard
2013,Australian Open,QF,W,Berdych,28.9,44.3,65.2,66.7,38.8,35.4,53.8,65.2,66.7,50.2,53.3,40.0,50.0,17.2,27.6,62.5,19,hard
2013,Australian Open,R16,W,Wawrinka,25.6,34.4,55.4,58.4,33.5,31.0,41.9,55.4,58.4,42.9,52.5,35.3,16.7,16.7,21.7,50.0,37,hard
2013,Australian Open,R32,W,Stepanek,25.9,41.2,72.6,78.4,36.6,33.9,53.6,72.6,78.4,50.2,37.0,44.8,100.0,10.7,17.9,64.0,-27,hard
2013,Australian Open,R128,W,Mathieu,46.8,59.7,66.7,65.2,52.2,52.1,64.6,66.7,65.2,60.8,52.0,39.1,100.0,40.7,55.6,68.8,25,hard
2012,Tour Finals,F,W,Federer,21.4,33.7,48.0,50.0,27.0,26.5,42.6,48.0,50.0,34.6,40.7,41.5,50.0,10.7,14.3,44.0,-8,hard
2012,Tour Finals,SF,W,del,27.1,36.5,55.7,70.0,31.5,40.0,48.0,55.7,70.0,47.6,40.9,53.6,66.7,8.8,20.6,41.9,-36,hard
2012,Tour Finals,RR,W,Murray,18.1,29.8,62.3,72.1,27.4,24.6,38.6,62.3,72.1,40.0,40.7,43.3,60.0,8.1,16.2,50.0,-79,hard
2012,Paris,R32,L,Querrey,32.6,43.5,47.3,58.6,39.6,45.3,60.4,47.3,58.6,57.4,50.0,48.5,33.3,18.8,25.0,34.6,51,hard
2012,Shanghai,F,W,Murray,27.9,37.5,47.9,51.3,33.3,37.1,53.2,47.9,51.3,46.1,41.7,23.7,50.0,15.8,15.8,43.8,39,hard
2012,Shanghai,SF,W,Berdych,41.1,48.2,60.0,68.2,49.1,47.6,54.8,60.0,68.2,58.3,42.1,56.5,100.0,27.3,36.4,37.5,118,hard
2012,Beijing,F,W,Tsonga,25.8,36.4,57.4,61.3,34.1,20.5,33.3,57.4,61.3,34.6,40.0,63.2,33.3,36.0,44.0,50.0,33,hard
2012,US Open,F,L,Murray,16.4,21.8,47.3,48.8,22.4,22.3,30.1,47.3,48.8,32.0,41.2,32.7,80.0,7.5,9.4,44.9,-42,hard
2012,US Open,QF,W,del,26.1,38.6,63.5,74.2,33.3,38.0,56.0,63.5,74.2,50.6,47.6,41.4,50.0,11.1,16.7,53.1,-2,hard
2012,Cincinnati,F,L,Federer,26.2,34.4,50.0,45.5,29.7,37.1,45.7,50.0,45.5,43.1,50.0,42.1,0.0,14.3,23.8,55.6,9,hard
2012,Cincinnati,SF,W,del,27.9,31.1,58.1,54.2,30.5,38.5,43.6,58.1,54.2,42.6,34.8,68.8,100.0,13.6,13.6,63.2,-13,hard
2012,Canada,F,W,Gasquet,23.9,32.6,77.1,81.0,31.3,30.0,36.7,77.1,81.0,41.3,25.0,42.9,100.0,12.5,25.0,71.4,-79,hard
2012,Canada,SF,W,Tipsarevic,24.2,35.5,65.9,85.0,31.0,39.4,57.6,65.9,85.0,52.1,35.7,47.4,33.3,7.7,11.5,50.0,-42,hard
2012,London Olympics,BR,L,del,41.0,47.5,50.0,52.0,50.2,44.4,53.3,50.0,52.0,56.9,54.5,52.2,0.0,31.3,31.3,45.5,-79,grass
2012,London Olympics,SF,L,Murray,23.1,40.0,57.1,60.7,32.8,30.0,52.5,57.1,60.7,45.8,36.8,33.3,50.0,12.5,20.8,52.4,-19,grass
2012,London Olympics,QF,W,Tsonga,38.6,50.9,54.3,65.4,44.9,39.5,53.5,54.3,65.4,47.9,27.8,32.0,50.0,35.7,42.9,22.2,-79,grass
2012,London Olympics,R16,W,Hewitt,36.5,51.8,52.9,64.5,45.8,43.6,63.6,52.9,64.5,58.0,39.3,40.7,100.0,25.9,33.3,35.0,72,grass
2012,Wimbledon,SF,L,Federer,31.3,42.6,51.9,55.3,37.2,36.5,50.0,51.9,55.3,45.7,37.8,54.1,66.7,23.1,30.8,46.7,-5,grass
2012,Roland Garros,F,L,Nadal,13.0,23.6,49.5,50.0,19.4,18.4,32.9,49.5,50.0,28.8,56.4,48.6,60.0,5.1,10.3,48.6,-67,clay
2012,Roland Garros,SF,W,Federer,24.2,34.1,55.2,60.5,28.1,30.6,40.3,55.2,60.5,36.5,50.0,50.0,100.0,11.1,22.2,45.8,-4,clay
2012,Rome,F,L,Nadal,17.6,25.7,50.9,57.1,24.2,25.5,36.2,50.9,57.1,36.0,47.8,29.2,0.0,4.3,8.7,40.9,-77,clay
2012,Rome,SF,W,Federer,22.7,33.3,64.0,75.0,27.6,26.3,36.8,64.0,75.0,34.7,22.2,50.0,100.0,18.5,29.6,50.0,-25,clay
2012,Rome,QF,W,Tsonga,27.6,44.8,56.1,63.0,36.7,37.2,53.5,56.1,63.0,49.5,50.0,52.2,66.7,0.0,21.4,42.9,-118,clay
2012,Madrid,R32,W,Gimeno,46.2,56.9,61.3,72.2,52.8,55.0,67.5,61.3,72.2,65.8,47.4,57.1,100.0,38.1,47.6,46.2,163,clay
2012,Monte Carlo,F,L,Nadal,4.2,10.4,43.5,40.0,9.8,0.0,10.0,43.5,40.0,9.0,66.7,46.7,50.0,11.1,11.1,50.0,-79,clay
2012,Monte Carlo,SF,W,Berdych,24.7,33.0,55.2,53.5,30.2,29.5,41.0,55.2,53.5,38.2,58.6,46.9,40.0,20.0,23.3,58.3,65,clay
2012,Monte Carlo,R16,W,Dolgopolov,37.3,47.8,55.0,60.7,43.9,41.7,50.0,55.0,60.7,50.8,65.2,44.0,100.0,29.4,47.1,41.7,80,clay
2012,Monte Carlo,R32,W,Seppi,33.3,44.4,53.7,60.0,39.2,41.9,53.5,53.7,60.0,50.5,44.4,52.0,0.0,15.8,26.3,43.8,-3,clay
2012,Miami,F,W,Murray,31.0,45.1,58.3,58.6,38.0,37.0,58.7,58.3,58.6,47.8,57.1,52.0,100.0,20.8,20.8,57.9,-19,hard
2012,Miami,SF,W,Monaco,15.4,23.1,66.7,61.5,20.6,18.8,25.0,66.7,61.5,29.4,50.0,66.7,66.7,13.8,24.1,72.0,15,hard
2012,Miami,QF,W,Ferrer,24.3,31.4,52.1,54.2,32.1,35.1,48.6,52.1,54.2,50.0,52.6,55.6,100.0,14.3,14.3,50.0,-27,hard
2012,Indian Wells,SF,L,Isner,31.5,42.3,60.8,65.2,38.3,36.1,48.6,60.8,65.2,46.5,52.0,44.7,50.0,24.3,32.4,53.6,-1,hard
2012,Dubai,SF,L,Murray,22.0,34.0,46.2,54.2,30.4,29.4,47.1,46.2,54.2,41.8,35.0,50.0,100.0,6.3,6.3,33.3,-79,hard
2012,Australian Open,F,W,Nadal,22.3,31.9,57.3,54.3,27.7,28.3,38.9,57.3,54.3,36.3,50.0,24.6,25.0,10.4,18.8,62.8,-19,hard
2012,Australian Open,SF,W,Murray,19.9,25.7,49.6,55.7,24.2,24.0,33.7,49.6,55.7,31.2,54.2,41.1,18.2,14.8,14.8,40.4,30,hard
2012,Australian Open,QF,W,Ferrer,18.7,30.8,62.2,61.8,24.1,27.7,38.3,62.2,61.8,38.1,45.8,39.1,100.0,9.1,22.7,62.5,-79,hard
2012,Australian Open,R16,W,Hewitt,30.4,39.2,54.4,55.3,36.1,39.7,52.4,54.4,55.3,48.9,46.7,45.5,100.0,16.7,19.4,53.3,37,hard
2011,Tour Finals,RR,L,Ferrer,33.9,37.3,27.8,35.3,36.6,46.9,53.1,27.8,35.3,51.9,50.0,37.5,50.0,20.8,20.8,21.1,86,hard
2011,Tour Finals,RR,L,Tipsarevic,28.4,37.8,52.9,58.6,35.0,39.6,50.0,52.9,58.6,49.8,37.5,50.0,0.0,8.3,16.7,45.5,-33,hard
2011,US Open,F,W,Nadal,16.5,27.6,50.5,57.4,25.1,19.0,32.1,50.5,57.4,32.0,54.3,32.7,37.5,11.9,19.0,37.8,-44,hard
2011,US Open,SF,W,Federer,29.3,39.3,63.4,72.5,33.0,37.8,47.6,63.4,72.5,44.1,58.1,43.1,0.0,19.2,30.8,52.4,72,hard
2011,US Open,R64,W,Berlocq,25.0,37.5,54.8,52.0,30.5,32.4,45.9,54.8,52.0,40.8,57.9,50.0,100.0,10.5,21.1,58.8,-79,hard
2011,Cincinnati,F,L,Murray,10.0,22.0,40.9,46.4,18.6,15.2,30.3,40.9,46.4,28.2,57.9,57.1,33.3,0.0,6.3,31.3,-118,hard
2011,Cincinnati,SF,W,Berdych,36.7,43.3,62.5,66.7,46.0,40.0,50.0,62.5,66.7,54.0,58.3,50.0,100.0,42.9,42.9,50.0,212,hard
2011,Canada,F,W,Fish,26.0,34.4,52.2,52.6,29.9,37.7,45.9,52.2,52.6,43.8,32.1,66.7,33.3,6.1,15.2,51.6,-55,hard
2011,Wimbledon,F,W,Nadal,30.5,40.0,53.8,55.8,37.4,37.7,47.8,53.8,55.8,47.1,48.6,38.2,0.0,12.0,20.0,50.0,-21,grass
2011,Wimbledon,SF,W,Tsonga,30.8,45.0,63.4,66.0,38.4,32.9,46.8,63.4,66.0,44.4,40.5,52.4,100.0,27.5,42.5,58.6,-42,grass
2011,Roland Garros,SF,L,Federer,19.0,29.2,51.5,48.3,25.8,23.0,33.6,51.5,48.3,33.1,37.3,50.0,40.0,11.3,20.8,57.4,-24,clay
2011,Rome,F,W,Nadal,8.2,24.6,60.0,62.5,18.7,11.1,28.9,60.0,62.5,25.3,73.7,34.6,100.0,0.0,13.3,53.3,-118,clay
2011,Rome,SF,W,Murray,11.5,15.6,56.6,60.7,17.3,13.8,20.0,56.6,60.7,22.5,41.4,61.1,75.0,6.9,6.9,48.1,-47,clay
2011,Madrid,F,W,Nadal,10.3,24.1,58.8,64.3,20.9,15.2,30.3,58.8,64.3,33.6,53.3,50.0,66.7,4.2,16.7,52.2,-74,clay
2011,Madrid,SF,W,Bellucci,27.5,36.3,54.4,51.5,32.8,35.3,47.1,54.4,51.5,43.5,60.9,39.3,0.0,14.3,17.9,58.3,-27,clay
2011,Madrid,R32,W,Anderson,23.6,34.5,70.3,76.0,29.3,30.6,44.4,70.3,76.0,39.2,56.3,60.0,100.0,14.3,21.4,58.3,19,clay
2011,Belgrade,F,W,Lopez,20.5,30.8,64.8,73.5,26.5,24.4,40.0,64.8,73.5,34.9,45.0,36.0,0.0,20.0,24.0,50.0,59,hard
2011,Miami,F,W,Nadal,18.9,38.9,61.0,58.1,27.8,20.4,42.6,61.0,58.1,35.9,56.5,48.4,50.0,17.1,34.1,64.7,-79,hard
2011,Miami,SF,W,Fish,29.3,43.1,51.2,63.0,36.4,34.1,51.2,51.2,63.0,44.1,50.0,52.2,33.3,17.6,23.5,28.6,-79,hard
2011,Indian Wells,F,W,Nadal,22.5,39.3,59.4,64.1,31.8,27.8,51.9,59.4,64.1,43.1,56.5,51.6,0.0,16.7,23.3,52.0,44,hard
2011,Indian Wells,SF,W,Federer,27.1,32.9,48.3,46.2,31.5,31.6,38.6,48.3,46.2,38.2,28.6,65.5,100.0,20.8,25.0,52.6,78,hard
2011,Australian Open,F,W,Murray,20.0,26.7,58.3,55.3,23.5,26.9,34.6,58.3,55.3,31.9,56.5,51.7,33.3,4.3,8.7,63.6,-79,hard
2011,Australian Open,SF,W,Federer,24.0,33.6,55.6,61.0,31.4,31.4,43.0,55.6,61.0,42.1,37.2,32.6,25.0,11.4,17.1,45.2,-8,hard
2011,Australian Open,QF,W,Berdych,29.7,37.4,56.5,69.4,37.7,41.0,49.2,56.5,69.4,53.0,37.9,43.8,100.0,7.1,14.3,38.5,-42,hard
2010,Tour Finals,SF,L,Federer,19.3,24.6,41.9,46.4,25.1,17.6,26.5,41.9,46.4,27.4,50.0,38.9,75.0,25.0,25.0,33.3,118,hard
2010,Tour Finals,RR,L,Nadal,32.8,39.3,37.5,44.0,37.4,35.9,41.0,37.5,44.0,43.1,17.6,22.7,0.0,28.6,38.1,26.7,-10,hard
2010,Basel,F,L,Federer,28.0,36.6,52.6,45.9,31.2,33.9,41.1,52.6,45.9,38.6,60.0,51.6,80.0,16.7,29.2,65.0,37,hard
2010,Shanghai,SF,L,Federer,18.7,34.7,54.4,52.6,25.6,20.8,37.5,54.4,52.6,31.7,53.8,40.9,66.7,17.4,34.8,57.9,45,hard
2010,US Open,F,L,Nadal,13.3,26.6,53.3,57.0,21.4,17.7,34.4,53.3,57.0,29.8,44.0,28.3,33.3,4.7,11.6,46.3,-71,hard
2010,US Open,SF,W,Federer,21.2,35.1,58.6,56.5,27.8,26.6,41.5,58.6,56.5,37.2,28.6,42.3,0.0,13.0,25.9,61.7,1,hard
2010,US Open,QF,W,Monfils,12.0,32.0,61.9,64.6,24.8,12.2,33.8,61.9,64.6,29.5,48.6,45.9,42.9,13.6,31.8,52.6,9,hard
2010,US Open,R32,W,Blake,36.2,46.8,52.6,48.8,43.5,40.3,52.8,52.6,48.8,49.9,35.5,43.9,0.0,26.3,31.6,64.3,-3,hard
2010,Cincinnati,QF,L,Roddick,22.6,37.1,51.1,48.3,32.1,19.4,38.9,51.1,48.3,35.8,30.8,52.2,25.0,30.4,39.1,56.3,42,hard
2010,Canada,SF,L,Federer,21.2,28.0,43.3,44.4,24.8,22.2,28.4,43.3,44.4,27.5,31.7,40.0,33.3,20.6,29.4,40.7,44,hard
2010,Wimbledon,SF,L,Berdych,26.1,38.6,59.6,61.4,33.2,31.3,46.9,59.6,61.4,40.9,30.8,50.0,50.0,18.8,25.0,53.8,19,grass
2010,Wimbledon,R128,W,Rochus,25.5,38.0,53.3,52.8,31.6,33.8,50.0,53.3,52.8,44.1,41.7,34.1,27.3,17.8,26.7,54.1,36,grass
2010,Monte Carlo,SF,L,Verdasco,9.1,21.2,41.8,44.1,14.5,12.8,28.2,41.8,44.1,22.1,57.9,50.0,40.0,4.5,13.6,38.1,-77,clay
2010,Dubai,F,W,Youzhny,16.8,22.4,55.8,61.0,20.9,25.5,32.7,55.8,61.0,33.5,40.0,51.4,40.0,10.0,15.0,50.0,-33,hard
2010,Australian Open,QF,L,Tsonga,17.9,28.3,57.3,58.8,25.0,20.0,31.0,57.3,58.8,30.3,38.1,60.3,75.0,16.7,27.8,53.3,29,hard
2009,Tour Finals,RR,W,Davydenko,25.0,34.0,52.1,50.0,30.1,33.3,47.6,52.1,50.0,41.4,50.0,51.7,0.0,12.1,12.1,55.2,1,hard
2009,Tour Finals,RR,W,Nadal,16.4,27.4,62.1,71.9,25.6,15.8,28.9,62.1,71.9,33.4,46.2,28.0,0.0,18.8,28.1,50.0,51,hard
2009,Tour Finals,RR,L,Soderling,33.8,38.0,37.0,32.0,36.2,40.5,42.9,37.0,32.0,44.5,33.3,59.3,100.0,25.0,32.1,42.9,-27,hard
2009,Paris,F,W,Monfils,15.3,32.7,65.4,66.7,28.6,13.6,34.8,65.4,66.7,33.3,54.5,42.4,50.0,22.2,33.3,61.9,88,hard
2009,Basel,F,W,Federer,23.5,29.6,60.6,61.4,28.6,27.9,34.4,60.6,61.4,36.1,60.7,45.5,71.4,21.4,28.6,59.1,70,hard
2009,Shanghai,SF,L,Davydenko,16.7,24.2,57.1,52.5,21.0,24.4,34.6,57.1,52.5,31.0,44.1,45.5,25.0,2.5,5.0,64.1,-92,hard
2009,Beijing,F,W,Cilic,22.2,29.2,49.1,55.6,28.2,25.0,35.4,49.1,55.6,34.0,57.1,51.9,42.9,17.4,17.4,36.8,-16,hard
2009,US Open,SF,L,Federer,28.7,43.5,51.3,52.8,37.0,32.1,48.7,51.3,52.8,44.2,38.9,26.2,20.0,24.2,36.4,48.0,85,hard
2009,Cincinnati,F,L,Federer,22.2,29.6,38.7,47.5,27.5,25.9,35.2,38.7,47.5,33.9,43.5,29.0,55.6,15.4,19.2,22.7,-23,hard
2009,Wimbledon,QF,L,Haas,29.0,41.1,59.5,68.9,35.7,37.5,55.6,59.5,68.9,49.0,40.6,67.5,50.0,18.8,22.9,48.7,37,grass
2009,Halle,F,L,Haas,18.6,32.6,55.2,50.0,21.5,27.7,38.3,55.2,50.0,33.0,50.0,55.2,33.3,8.3,27.8,60.6,-33,grass
2009,Madrid,SF,L,Nadal,18.8,33.0,67.0,72.3,25.3,28.8,45.5,67.0,72.3,39.8,44.8,43.2,0.0,4.7,16.3,61.0,-70,clay
2009,Belgrade,F,W,Kubot,31.9,42.0,53.3,50.0,38.1,39.1,50.0,53.3,50.0,48.5,60.0,57.7,40.0,19.0,28.6,58.8,53,hard
2009,Rome,F,L,Nadal,12.1,30.3,50.0,52.9,20.9,12.8,33.3,50.0,52.9,27.7,42.9,44.0,100.0,12.0,28.0,45.5,4,clay
2009,Rome,SF,W,Federer,12.0,25.0,58.5,57.1,17.9,19.2,32.7,58.5,57.1,30.6,60.9,58.6,20.0,4.7,18.6,61.0,-73,clay
2009,Monte Carlo,F,L,Nadal,17.2,25.3,37.7,41.5,23.4,24.1,35.2,37.7,41.5,34.1,26.9,17.9,40.0,6.7,10.0,32.1,-51,clay
2009,Monte Carlo,SF,W,Wawrinka,19.8,28.4,59.0,68.6,24.9,25.5,38.3,59.0,68.6,34.5,33.3,51.7,50.0,12.9,19.4,48.1,8,clay
2009,Miami,F,L,Murray,19.2,28.8,40.7,39.4,25.1,25.0,36.4,40.7,39.4,34.8,40.9,50.0,80.0,12.5,20.8,42.9,-4,hard
2009,Miami,SF,W,Federer,19.2,26.0,60.0,59.0,22.7,23.5,31.4,60.0,59.0,28.6,43.5,39.3,0.0,11.1,16.7,62.5,-18,hard
2009,Davis Cup,RR,L,Ferrer,16.1,28.6,44.3,56.4,26.2,22.5,40.8,44.3,56.4,38.5,43.3,61.0,60.0,5.7,8.6,24.2,-64,hard
2009,Davis Cup,RR,L,Nadal,14.6,26.0,46.2,50.0,21.4,21.4,33.9,46.2,50.0,33.0,46.2,36.7,25.0,5.6,16.7,41.2,-63,hard
2009,Dubai,F,W,Ferrer,15.9,30.2,54.7,60.6,26.8,23.3,44.2,54.7,60.6,39.3,50.0,47.8,0.0,0.0,0.0,45.0,-118,hard
2009,Australian Open,QF,L,Roddick,21.7,28.7,48.2,46.0,28.0,31.5,39.7,48.2,46.0,41.4,52.5,45.5,16.7,5.4,10.8,51.4,-66,hard
2008,Masters Cup,F,W,Davydenko,21.8,38.2,67.5,62.5,29.6,29.4,44.1,67.5,62.5,42.1,55.6,56.3,0.0,11.1,33.3,75.0,-13,hard
2008,Masters Cup,SF,W,Simon,28.3,39.6,53.3,57.1,34.1,37.3,53.7,53.3,57.1,46.4,52.9,63.6,33.3,13.2,15.8,48.5,-40,hard
2008,Bangkok,F,L,Tsonga,24.3,32.9,50.0,55.6,30.4,32.5,45.0,50.0,55.6,43.3,37.5,50.0,0.0,16.0,20.0,42.9,-21,hard
2008,US Open,SF,L,Federer,29.8,42.7,48.8,58.5,38.3,33.8,52.5,48.8,58.5,46.9,50.0,50.0,71.4,25.6,28.2,31.0,93,hard
2008,Beijing Olympics,BR,W,Blake,46.0,66.7,66.7,72.0,55.7,47.9,70.8,66.7,72.0,60.6,52.4,55.6,100.0,42.9,57.1,50.0,22,hard
2008,Beijing Olympics,SF,L,Nadal,30.6,42.4,51.9,53.1,37.3,40.7,57.4,51.9,53.1,51.3,58.3,43.3,66.7,15.4,19.2,50.0,24,hard
2008,Beijing Olympics,QF,W,Monfils,21.0,35.0,53.8,59.6,32.2,24.6,44.9,53.8,59.6,40.9,51.6,39.5,60.0,13.3,13.3,42.3,-30,hard
2008,Cincinnati,F,L,Murray,22.9,29.2,51.5,52.5,27.5,25.9,33.3,51.5,52.5,34.1,45.5,53.1,50.0,22.2,27.8,50.0,91,hard
2008,Canada,QF,L,Murray,17.2,25.0,52.9,57.6,23.1,17.5,27.5,52.9,57.6,27.0,33.3,59.1,75.0,18.2,22.7,44.4,47,hard
2008,Wimbledon,R64,L,Safin,37.1,41.2,43.1,48.4,39.3,50.0,54.8,43.1,48.4,53.4,44.0,56.8,80.0,20.0,24.0,35.0,39,grass
2008,Queen's Club,F,L,Nadal,26.7,35.6,42.4,44.9,35.2,29.0,39.1,42.4,44.9,40.1,38.7,36.8,28.6,19.0,23.8,35.3,-79,grass
2008,Roland Garros,SF,L,Nadal,15.0,36.0,51.2,48.9,24.2,16.7,46.3,51.2,48.9,33.7,47.8,22.6,12.5,13.3,24.4,53.8,-46,clay
2008,Hamburg,SF,L,Nadal,12.9,26.9,46.9,50.0,21.8,16.7,38.3,46.9,50.0,30.5,48.4,48.3,50.0,6.1,6.1,41.9,-79,clay
2008,Rome,F,W,Wawrinka,28.2,38.0,70.0,74.2,37.5,35.4,47.9,70.0,74.2,49.2,47.8,72.0,0.0,13.6,18.2,63.2,-13,clay
2008,Monte Carlo,SF,L,Federer,11.3,19.4,48.1,55.9,19.4,8.1,18.9,48.1,55.9,21.6,47.4,61.1,50.0,18.2,22.7,33.3,58,clay
2008,Monte Carlo,R16,W,Murray,17.8,31.1,62.2,57.1,25.1,30.0,45.0,62.2,57.1,46.5,27.3,55.6,50.0,8.0,20.0,65.2,-79,clay
2008,Indian Wells,F,W,Fish,32.1,38.1,48.2,41.4,35.4,44.2,50.0,48.2,41.4,49.4,63.0,68.0,100.0,12.9,19.4,55.6,-32,hard
2008,Indian Wells,SF,W,Nadal,36.0,48.0,56.3,60.0,40.2,51.6,61.3,56.3,60.0,58.4,50.0,46.7,0.0,10.5,26.3,52.9,-79,hard
2008,Australian Open,F,W,Tsonga,28.7,37.7,61.2,65.9,36.4,35.3,47.1,61.2,65.9,49.1,51.6,51.4,25.0,21.2,26.9,56.1,-23,hard
2008,Australian Open,SF,W,Federer,31.9,44.2,52.3,55.3,37.9,47.9,61.6,52.3,55.3,57.3,57.6,50.0,83.3,3.6,17.9,48.1,-86,hard
2008,Australian Open,R128,W,Becker,35.4,43.0,57.4,69.0,41.5,44.2,55.8,57.4,69.0,53.5,52.2,58.6,100.0,21.7,21.7,38.9,86,hard
2007,Masters Cup,RR,L,Nadal,29.0,36.2,42.9,43.3,37.0,31.8,43.2,42.9,43.3,44.3,52.2,42.9,0.0,24.0,24.0,42.1,-79,hard
2007,Masters Cup,RR,L,Gasquet,12.8,23.4,38.5,33.3,15.3,25.0,25.0,38.5,33.3,30.0,50.0,30.0,50.0,0.0,23.8,42.9,-118,hard
2007,Madrid,SF,L,Nalbandian,37.0,46.9,43.5,51.9,43.6,44.9,59.2,43.5,51.9,55.7,65.2,50.0,100.0,29.6,33.3,31.6,157,clay
