year,tourney,round,opponent,Unret%,<=3 W%,overall: RiP W%,1st: RiP W%,overall: SvImpact,1st: Unret%,1st: <=3 W%,1st: SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,2nd: <=3 W%,2nd: RiP W%,2ndAgg,surface_clay,surface_grass,surface_hard,result_W
2007,Masters Cup,F,Ferrer,37.0,45.2,61.4,68.0,43.6,47.9,60.4,57.9,40.0,50.0,0.0,17.4,17.4,52.6,42,False,False,True,True
2007,Masters Cup,SF,Nadal,45.8,60.4,57.7,63.2,56.0,51.3,64.1,63.8,40.0,47.4,100.0,22.2,44.4,42.9,-79,False,False,True,True
2007,Basel,F,Nieminen,32.1,44.6,60.5,66.7,37.7,41.9,58.1,51.9,42.9,70.6,0.0,20.0,28.0,55.0,-79,False,False,True,True
2007,Basel,R16,del,41.2,47.1,55.2,58.8,47.6,50.0,58.8,59.7,68.4,46.7,0.0,25.0,25.0,50.0,10,False,False,True,True
2007,Madrid,F,Nalbandian,32.1,43.2,46.3,57.1,37.7,41.7,60.4,51.0,40.9,53.8,66.7,18.8,18.8,34.6,-33,True,False,False,False
2007,US Open,F,Djokovic,34.0,46.2,63.1,61.8,39.5,46.0,57.1,55.4,56.7,27.3,33.3,18.4,34.2,64.5,65,False,False,True,True
2007,US Open,SF,Davydenko,25.9,38.9,44.2,38.2,31.8,43.3,58.3,53.8,48.4,44.8,33.3,4.4,15.6,48.8,-72,False,False,True,True
2007,Cincinnati,F,Blake,39.4,47.0,47.4,63.2,45.2,53.7,63.4,62.9,17.4,50.0,100.0,17.4,21.7,31.6,42,False,False,True,True
2007,Cincinnati,SF,Hewitt,38.4,50.0,49.3,50.0,45.1,42.9,55.7,53.6,29.7,51.5,50.0,32.5,42.5,48.1,-7,False,False,True,True
2007,Canada,F,Djokovic,33.7,43.6,50.0,58.3,40.5,47.1,60.3,57.2,34.5,56.4,0.0,6.3,9.4,40.0,-51,False,False,True,False
2007,Canada,SF,Stepanek,46.0,55.6,52.9,66.7,49.5,60.5,65.8,66.3,23.1,48.0,100.0,24.0,40.0,42.1,-79,False,False,True,True
2007,Wimbledon,F,Nadal,37.2,48.7,51.6,49.2,43.3,43.2,54.1,51.9,47.9,52.4,57.1,23.8,38.1,56.3,22,False,True,False,True
2007,Wimbledon,SF,Gasquet,41.1,57.8,56.6,53.3,47.9,53.1,70.3,62.7,45.2,57.6,100.0,11.5,26.9,60.9,-79,False,True,False,True
2007,Wimbledon,QF,Ferrero,37.2,54.9,54.3,62.9,43.9,47.8,68.7,59.1,37.9,39.5,100.0,22.2,35.6,45.7,-46,False,True,False,True
2007,Wimbledon,R64,del,28.0,41.3,64.1,70.8,37.2,42.9,64.3,59.3,52.6,56.5,0.0,16.7,22.2,53.3,1,False,True,False,True
2007,Roland Garros,F,Nadal,24.6,39.0,50.0,49.0,30.3,34.7,49.3,43.6,42.1,54.1,0.0,7.1,21.4,51.3,-44,True,False,False,False
2007,Roland Garros,SF,Davydenko,26.8,45.7,51.0,63.8,36.3,36.5,62.2,54.2,35.1,56.8,63.6,16.4,27.9,39.2,-8,True,False,False,True
2007,Roland Garros,QF,Robredo,31.0,42.5,56.7,71.4,41.1,45.1,60.8,62.4,50.0,65.5,100.0,11.1,16.7,43.8,-79,True,False,False,True
2007,Hamburg,F,Nadal,21.9,34.2,52.6,65.4,29.2,29.7,48.6,44.1,38.9,42.1,50.0,13.9,19.4,41.9,-79,True,False,False,True
2007,Hamburg,SF,Moya,17.9,34.9,54.8,53.6,28.9,16.4,40.3,33.7,41.4,50.0,25.0,22.2,27.8,57.1,37,True,False,False,True
2007,Rome,R16,Volandri,25.9,27.8,38.9,41.7,29.3,50.0,50.0,57.5,60.0,42.9,0.0,7.7,11.5,37.5,-45,True,False,False,False
2007,Monte Carlo,F,Nadal,19.7,36.4,53.1,60.0,29.2,28.6,54.3,46.6,52.9,44.4,33.3,11.1,18.5,45.8,-12,True,False,False,False
2007,Monte Carlo,SF,Ferrero,16.9,38.5,60.4,63.0,26.5,28.9,55.3,45.3,66.7,50.0,100.0,0.0,15.4,57.7,-118,True,False,False,True
2007,Miami,R16,Canas,24.7,41.2,58.3,58.3,33.2,33.3,48.1,48.5,56.5,48.4,0.0,14.3,33.3,58.3,-44,False,False,True,False
2007,Dubai,QF,Djokovic,26.0,44.0,57.5,62.5,38.2,33.3,60.0,53.7,51.9,51.5,66.7,15.4,20.5,51.5,-41,False,False,True,True
2007,Australian Open,F,Gonzalez,26.7,46.5,74.2,73.5,36.4,32.0,58.0,48.6,47.8,55.6,100.0,20.0,31.4,75.0,-37,False,False,True,True
2007,Australian Open,SF,Roddick,28.6,44.4,67.4,64.7,35.1,48.5,69.7,60.9,64.3,36.8,100.0,7.1,17.9,69.2,-45,False,False,True,True
2007,Australian Open,QF,Robredo,22.3,38.3,58.3,56.1,32.8,31.7,48.3,48.0,48.1,57.6,66.7,6.1,21.2,61.3,-53,False,False,True,True
2007,Australian Open,R16,Djokovic,35.0,48.8,62.7,58.6,42.5,46.3,57.4,57.4,60.9,41.9,0.0,12.0,32.0,68.2,-21,False,False,True,True
2006,Masters Cup,F,Blake,37.2,50.0,50.9,48.4,43.8,47.5,62.7,57.1,44.8,63.3,25.0,15.4,23.1,54.5,-23,False,False,True,True
2006,Masters Cup,RR,Roddick,24.3,39.3,63.6,68.2,33.2,31.3,51.6,46.1,37.0,45.9,0.0,15.4,23.1,57.6,35,False,False,True,True
2006,Basel,F,Gonzalez,47.7,61.6,64.3,67.7,56.2,50.8,68.3,62.4,46.2,43.2,0.0,45.0,50.0,54.5,-7,False,False,True,True
2006,Madrid,F,Gonzalez,38.3,50.6,60.4,55.0,43.7,55.6,64.4,65.3,26.3,57.7,100.0,17.6,35.3,64.3,5,True,False,False,True
2006,Madrid,R32,Massu,22.3,32.1,62.2,60.0,29.1,34.4,47.5,46.9,18.5,41.2,20.0,10.5,18.4,64.7,-11,True,False,False,True
2006,Davis Cup,RR,Djokovic,37.0,49.4,51.0,46.4,43.7,50.0,60.7,59.6,39.3,60.7,0.0,8.7,26.1,57.1,-26,False,False,True,True
2006,US Open,F,Roddick,27.2,45.6,60.0,74.4,37.5,38.1,60.3,54.9,56.7,54.5,100.0,10.0,22.5,44.4,-79,False,False,True,True
2006,US Open,QF,Blake,35.8,50.4,48.2,63.3,44.1,41.0,62.7,54.7,48.5,58.0,40.0,30.6,34.7,26.5,35,False,False,True,True
2006,US Open,R16,Gicquel,41.5,51.1,60.4,51.9,46.1,55.0,63.3,62.2,46.4,59.4,0.0,18.8,31.3,69.2,10,False,False,True,True
2006,US Open,R128,Wang,32.8,46.9,54.1,80.0,44.7,42.9,65.7,64.6,52.9,72.2,100.0,26.1,30.4,23.5,-16,False,False,True,True
2006,Cincinnati,R32,Murray,17.1,27.6,40.7,41.9,22.5,26.2,42.9,36.0,57.1,52.4,50.0,6.7,10.0,39.3,-51,False,False,True,False
2006,Canada,F,Gasquet,19.3,34.1,56.7,63.9,27.2,28.0,46.0,41.8,65.2,55.6,66.7,8.8,20.6,48.4,-31,False,False,True,True
2006,Canada,SF,Gonzalez,21.0,39.5,65.6,66.7,33.7,22.2,42.6,41.3,30.4,64.5,100.0,20.8,37.5,63.2,86,False,False,True,True
2006,Wimbledon,F,Nadal,39.5,52.9,52.1,54.8,48.0,48.8,64.6,61.1,61.8,50.0,0.0,19.4,27.8,48.3,-38,False,True,False,True
2006,Wimbledon,QF,Ancic,35.6,50.6,58.2,57.7,43.3,48.0,70.0,61.4,39.1,55.6,0.0,19.4,25.0,58.6,-38,False,True,False,True
2006,Roland Garros,F,Nadal,21.0,29.4,52.7,53.7,27.6,26.0,34.2,36.7,75.0,48.8,50.0,13.3,22.2,51.3,-46,True,False,False,False
2006,Roland Garros,SF,Nalbandian,15.3,34.7,60.0,74.3,28.7,14.6,41.5,38.3,50.0,65.2,100.0,16.7,26.7,40.0,-30,True,False,False,True
2006,Roland Garros,QF,Ancic,23.9,41.3,59.7,54.1,32.3,31.5,55.6,45.7,33.3,63.3,57.1,16.7,26.7,68.0,-79,True,False,False,True
2006,Roland Garros,R128,Hartfield,14.6,24.3,60.3,63.0,21.8,22.0,37.3,34.7,37.5,45.7,0.0,6.9,10.3,55.6,-47,True,False,False,True
2006,Rome,F,Nadal,17.2,35.6,60.4,70.1,27.1,21.6,45.0,37.7,48.9,39.1,25.0,10.1,20.3,46.8,-79,True,False,False,False
2006,Rome,SF,Nalbandian,25.6,36.8,42.4,48.5,32.2,41.1,53.6,54.8,26.1,54.5,50.0,11.9,22.0,38.5,-29,True,False,False,True
2006,Rome,QF,Almagro,27.0,40.5,54.4,52.4,33.7,39.1,53.6,49.9,36.0,77.3,40.0,7.5,20.0,56.8,-39,True,False,False,True
2006,Monte Carlo,F,Nadal,14.0,30.1,51.7,57.5,25.9,13.1,38.1,33.5,50.0,56.5,50.0,15.8,19.3,41.7,-3,True,False,False,False
2006,Monte Carlo,SF,Gonzalez,25.0,50.0,66.7,70.4,37.9,25.0,55.6,43.6,33.3,66.7,100.0,25.0,37.5,58.3,-79,True,False,False,True
2006,Monte Carlo,R16,Balleret,38.6,50.0,74.1,71.4,42.5,53.3,56.7,59.0,33.3,46.7,50.0,7.1,35.7,76.9,-79,True,False,False,True
2006,Monte Carlo,R64,Djokovic,31.0,40.8,53.1,50.0,38.0,44.4,55.6,58.3,52.9,57.9,100.0,17.1,25.7,55.2,-79,True,False,False,True
2006,Miami,F,Ljubicic,30.6,40.3,59.0,60.0,36.2,35.9,47.4,44.7,47.1,52.3,33.3,23.3,30.2,57.6,20,False,False,True,True
2006,Miami,SF,Ferrer,26.9,44.2,62.2,66.7,39.0,31.4,57.1,49.4,46.2,63.6,100.0,18.8,18.8,53.8,10,False,False,True,True
2006,Indian Wells,F,Blake,32.9,53.2,55.8,66.7,42.0,41.3,67.4,57.0,42.9,72.0,100.0,21.9,34.4,44.0,-33,False,False,True,True
2006,Dubai,QF,Vik,42.9,46.4,46.7,55.0,51.1,48.7,53.8,60.5,52.4,55.6,33.3,33.3,33.3,30.0,16,False,False,True,True
2006,Australian Open,F,Baghdatis,22.2,34.0,53.8,59.3,31.0,30.8,46.2,46.9,32.4,53.7,0.0,13.3,21.7,48.1,15,False,False,True,True
2006,Australian Open,SF,Kiefer,28.3,50.0,62.0,60.0,39.5,27.5,55.1,44.8,35.7,53.7,100.0,34.4,46.9,66.7,126,False,False,True,True
2006,Australian Open,QF,Davydenko,27.3,40.3,53.5,60.7,35.0,34.1,49.4,46.7,50.0,60.0,0.0,16.7,25.9,44.4,-79,False,False,True,True
2006,Australian Open,R16,Haas,19.7,39.4,60.0,71.2,31.3,23.4,50.6,43.2,32.4,65.1,50.0,14.8,24.1,45.7,-52,False,False,True,True
2006,Australian Open,R128,Istomin,38.8,46.3,57.5,71.4,46.3,37.8,46.7,48.9,40.0,52.0,0.0,42.9,47.6,25.0,-79,False,False,True,True
2006,Doha,F,Monfils,30.4,40.6,52.1,47.8,36.8,42.5,52.5,53.5,40.0,60.0,50.0,13.8,24.1,56.0,-79,False,False,True,True
2005,Masters Cup,F,Nalbandian,22.9,36.7,43.8,53.2,31.6,30.1,49.6,44.6,36.7,60.9,50.0,13.4,19.4,31.0,14,False,False,True,False
2005,Masters Cup,RR,Coria,26.6,42.2,46.7,51.6,36.4,32.6,52.2,46.3,52.2,39.1,50.0,12.5,18.8,35.7,4,False,False,True,True
2005,Bangkok,F,Murray,22.4,34.3,64.0,61.5,30.6,27.8,41.7,43.1,31.6,76.5,100.0,17.2,27.6,66.7,19,False,False,True,True
2005,Bangkok,R32,Daniel,32.8,46.9,58.8,65.0,39.4,44.4,61.1,56.1,37.5,55.0,100.0,26.3,42.1,50.0,-3,False,False,True,True
2005,Davis Cup,RR,Mackin,40.7,57.6,57.6,66.7,50.3,52.6,76.3,67.6,38.9,35.0,0.0,21.1,26.3,46.7,65,False,False,True,True
2005,US Open,F,Agassi,40.2,53.3,50.0,50.0,45.6,48.1,58.0,55.3,34.3,54.3,50.0,15.4,38.5,50.0,-79,False,False,True,True
2005,US Open,SF,Hewitt,26.7,46.0,51.9,54.0,35.2,30.8,54.9,44.8,63.4,50.0,28.6,21.1,33.3,48.9,-28,False,False,True,True
2005,US Open,QF,Nalbandian,37.8,50.0,50.0,58.8,42.2,56.4,66.7,64.6,63.2,65.0,50.0,18.2,33.3,44.4,-79,False,False,True,True
2005,Cincinnati,F,Roddick,42.0,52.0,60.7,75.0,48.6,50.0,59.4,60.3,56.3,37.5,0.0,29.4,41.2,41.7,5,False,False,True,True
2005,Cincinnati,SF,Ginepri,41.6,58.4,65.9,66.7,47.0,56.3,68.8,65.0,46.2,54.5,0.0,17.9,42.9,65.2,-27,False,False,True,True
2005,Wimbledon,F,Roddick,34.2,53.2,67.3,67.9,44.4,42.9,61.2,59.4,44.0,45.8,0.0,20.0,40.0,66.7,-79,False,True,False,True
2005,Wimbledon,QF,Gonzalez,34.8,56.2,62.1,57.1,43.0,47.2,67.9,60.9,45.5,38.7,100.0,16.7,38.9,66.7,-79,False,True,False,True
2005,Wimbledon,R16,Ferrero,37.3,51.0,54.0,62.9,46.8,47.0,63.6,61.7,56.0,53.7,50.0,20.0,28.6,42.9,-37,False,True,False,True
2005,Wimbledon,R64,Minar,47.2,63.9,64.9,68.0,57.6,53.7,70.4,67.6,40.0,51.7,0.0,29.4,47.1,58.3,5,False,True,False,True
2005,Halle,F,Safin,41.2,51.5,57.1,44.4,45.6,54.2,64.4,61.4,58.1,50.0,0.0,21.6,32.4,69.0,-39,False,True,False,True
2005,Roland Garros,SF,Nadal,15.3,33.1,48.4,53.4,25.4,20.5,45.2,37.0,51.5,62.5,66.7,7.5,15.0,40.5,-45,True,False,False,False
2005,Hamburg,F,Gasquet,28.8,48.6,66.7,61.9,38.8,36.4,59.1,53.2,57.1,60.5,66.7,19.5,36.6,72.7,56,True,False,False,True
2005,Hamburg,SF,Davydenko,25.8,48.4,56.5,53.8,36.6,31.6,60.5,49.2,55.6,50.0,33.3,16.7,29.2,60.0,-79,True,False,False,True
2005,Monte Carlo,QF,Gasquet,19.6,33.9,47.2,51.9,29.4,25.7,41.4,41.3,37.5,63.2,66.7,9.8,22.0,40.5,-43,True,False,False,False
2005,Miami,F,Nadal,20.5,35.8,59.5,66.7,31.5,23.3,46.7,41.7,71.1,61.5,25.0,19.2,23.1,47.6,62,False,False,True,True
2005,Miami,SF,Agassi,36.4,43.9,57.5,56.0,43.0,40.5,50.0,51.0,33.3,50.0,33.3,31.8,36.4,60.0,47,False,False,True,True
2005,Indian Wells,F,Hewitt,39.3,51.2,56.3,60.9,44.8,52.1,68.8,61.7,34.8,52.0,50.0,24.2,30.3,52.0,47,False,False,True,True
2005,Indian Wells,SF,Canas,26.8,39.3,51.3,42.9,32.7,38.2,47.1,47.9,42.9,50.0,0.0,10.0,30.0,61.1,-18,False,False,True,True
2005,Dubai,F,Ljubicic,35.3,48.0,50.0,45.9,40.0,42.2,51.6,49.7,36.0,59.0,33.3,25.0,44.4,55.6,1,False,False,True,True
2005,Dubai,SF,Agassi,43.1,54.9,53.8,46.7,49.4,54.5,66.7,64.2,46.7,38.9,50.0,26.7,40.0,63.6,126,False,False,True,True
2005,Rotterdam,F,Ljubicic,36.1,54.6,66.7,71.4,46.9,48.5,70.6,64.0,55.2,64.1,50.0,7.4,18.5,60.0,-42,False,False,True,True
2005,Australian Open,SF,Safin,33.0,50.5,56.8,67.8,41.3,44.9,67.3,59.4,47.2,57.4,75.0,19.2,31.5,45.8,70,False,False,True,False
2005,Australian Open,QF,Agassi,46.5,59.6,51.0,44.4,51.4,59.1,66.7,66.5,50.0,63.9,50.0,24.1,51.7,59.1,105,False,False,True,True
2005,Australian Open,R128,Santoro,20.0,35.0,66.7,72.0,31.0,30.6,47.2,48.9,80.0,47.6,100.0,6.7,26.7,57.1,-49,False,False,True,True
2005,Doha,F,Ljubicic,36.4,47.7,60.7,65.0,43.4,35.5,51.6,45.5,41.7,47.4,0.0,38.5,38.5,50.0,-79,False,False,True,True
2004,Masters Cup,SF,Safin,29.6,37.0,59.6,64.5,37.2,38.0,48.0,50.2,45.0,60.0,100.0,16.1,19.4,53.8,-79,False,False,True,True
2004,Masters Cup,RR,Hewitt,30.2,39.7,59.1,50.0,36.2,43.6,53.8,53.3,36.4,41.2,50.0,8.3,16.7,68.2,-79,False,False,True,True
2004,Bangkok,F,Roddick,34.6,50.0,55.2,50.0,40.6,44.8,62.1,55.5,33.3,47.1,100.0,27.8,44.4,61.5,72,False,False,True,True
2004,Bangkok,R16,Heuberger,37.0,45.7,60.0,66.7,41.5,47.8,60.9,57.0,40.0,46.2,50.0,31.6,36.8,53.8,-3,False,False,True,True
2004,Bangkok,R32,Thomann,42.0,52.2,54.5,63.2,46.7,54.8,64.3,62.4,41.2,44.0,0.0,30.0,45.0,42.9,59,False,False,True,True
2004,US Open,F,Hewitt,27.0,34.8,56.3,59.3,33.7,44.9,57.1,57.1,66.7,50.0,50.0,5.1,7.7,54.1,-63,False,False,True,True
2004,US Open,SF,Henman,38.1,50.0,56.0,55.2,41.3,45.3,50.9,50.4,62.5,62.1,0.0,27.6,51.7,57.1,19,False,False,True,True
2004,US Open,QF,Agassi,35.4,46.8,49.5,51.9,42.4,46.0,62.0,57.0,50.0,57.1,33.3,20.4,24.5,46.2,72,False,False,True,True
2004,Canada,F,Roddick,36.9,43.1,57.5,41.2,40.2,55.3,63.2,60.8,60.0,55.6,66.7,11.5,15.4,69.6,-23,False,False,True,True
2004,Canada,SF,Johansson,50.6,61.0,48.6,55.6,54.7,60.9,71.7,67.6,57.9,40.7,0.0,36.7,46.7,42.1,-30,False,False,True,True
2004,Gstaad,F,Andreev,32.7,48.5,60.3,57.1,38.3,47.2,64.2,57.9,65.2,46.7,0.0,16.7,31.3,62.5,-79,True,False,False,True
2004,Gstaad,QF,Stepanek,27.8,47.8,54.1,64.5,37.1,39.2,62.7,55.7,57.1,43.5,66.7,14.3,31.4,43.3,23,True,False,False,True
2004,Wimbledon,F,Roddick,29.9,46.1,49.5,50.8,36.8,36.5,51.0,47.5,50.0,68.8,66.7,20.0,40.0,47.7,-1,False,True,False,True
2004,Wimbledon,SF,Grosjean,27.5,41.8,57.1,61.8,34.1,34.6,46.2,46.2,38.1,38.7,0.0,19.4,38.9,51.7,37,False,True,False,True
2004,Wimbledon,QF,Hewitt,35.2,40.0,45.7,44.7,39.7,47.9,53.4,55.6,44.7,45.7,66.7,17.3,21.2,46.5,-79,False,True,False,True
2004,Wimbledon,R16,Karlovic,42.7,57.3,69.8,65.8,50.4,47.2,61.1,57.5,39.3,52.3,100.0,31.8,50.0,80.0,-13,False,True,False,True
2004,Roland Garros,R32,Kuerten,29.5,36.8,46.2,50.0,33.9,42.4,52.5,49.5,54.2,62.9,100.0,8.8,11.8,41.9,-26,True,False,False,False
2004,Hamburg,F,Coria,26.4,38.7,57.6,58.1,32.8,42.6,61.1,55.2,54.5,53.1,0.0,12.5,20.0,57.1,-79,True,False,False,True
2004,Miami,R32,Nadal,28.6,41.1,47.4,38.1,31.3,36.4,45.5,40.9,61.5,45.0,75.0,19.0,38.1,58.8,53,False,False,True,False
2004,Indian Wells,SF,Agassi,40.0,56.5,63.0,64.0,46.0,49.0,67.3,59.4,34.8,53.8,50.0,32.3,48.4,61.9,131,False,False,True,True
2004,Australian Open,SF,Ferrero,37.3,53.0,56.9,68.8,46.7,46.7,66.7,59.7,56.0,48.6,100.0,13.6,18.2,36.8,-13,False,False,True,True
2004,Australian Open,QF,Nalbandian,38.6,52.8,48.0,59.4,44.7,57.9,73.7,68.2,59.5,56.4,50.0,10.4,22.9,39.5,-10,False,False,True,True
2004,Australian Open,R16,Hewitt,31.6,45.3,53.9,56.1,40.7,40.6,60.9,55.9,60.0,56.4,75.0,20.5,25.0,51.4,47,False,False,True,True
2003,Masters Cup,RR,Agassi,31.5,45.2,43.0,56.8,37.8,43.1,60.0,55.2,50.0,51.5,50.0,20.8,32.1,31.0,75,False,False,True,True
2003,Masters Cup,RR,Ferrero,42.9,46.9,55.6,53.8,47.3,53.6,60.7,61.4,58.3,50.0,33.3,30.0,30.0,57.1,-7,False,False,True,True
2003,Paris,QF,Henman,25.9,48.1,50.0,52.9,33.5,43.3,66.7,57.0,75.0,50.0,0.0,4.5,27.3,47.6,-72,False,False,True,False
2003,Madrid,SF,Ferrero,32.6,50.0,61.5,63.3,41.9,44.4,63.0,59.3,33.3,37.0,0.0,15.4,34.6,59.1,19,True,False,False,False
2003,Madrid,QF,Lopez,32.7,51.0,56.5,66.7,40.5,47.1,72.5,62.2,65.2,57.1,0.0,18.6,30.2,48.6,50,True,False,False,True
2003,Davis Cup,RR,Hewitt,27.0,38.4,50.0,54.4,33.1,39.4,52.1,49.6,44.0,63.6,66.7,10.2,20.3,45.3,-16,False,False,True,False
2003,US Open,R16,Nalbandian,30.1,37.8,38.5,43.5,35.7,41.8,53.2,52.0,48.8,42.1,37.5,16.7,20.0,34.0,16,False,False,True,False
2003,US Open,R64,Lisnard,42.6,60.7,60.6,64.7,50.3,57.5,75.0,69.3,27.8,45.5,0.0,15.8,36.8,56.3,39,False,False,True,True
2003,Canada,SF,Roddick,27.0,40.0,61.9,75.8,37.4,40.0,58.2,58.9,60.0,57.1,20.0,14.3,22.9,46.7,4,False,False,True,False
2003,Gstaad,F,Novak,27.7,45.3,50.0,52.9,34.9,38.6,61.4,51.4,41.2,59.2,66.7,16.7,29.6,46.7,34,True,False,False,False
2003,Gstaad,R32,Lopez,35.2,56.8,66.0,63.6,42.3,54.2,75.0,67.1,52.6,41.4,66.7,13.9,38.9,67.7,23,True,False,False,True
2003,Wimbledon,SF,Roddick,40.5,58.3,66.0,59.1,46.7,56.9,72.5,67.1,52.4,46.7,100.0,15.2,36.4,71.4,-79,False,True,False,True
2003,Wimbledon,QF,Schalken,47.8,62.0,48.8,53.8,54.5,58.1,75.8,67.9,50.0,59.4,50.0,32.0,40.0,41.2,173,False,True,False,True
2003,Rome,F,Mantilla,18.3,37.5,53.8,57.9,24.8,25.5,45.1,38.8,36.0,65.4,100.0,13.0,34.8,50.0,6,True,False,False,False
2003,Rome,SF,Ferrero,42.5,57.5,63.6,77.8,50.8,43.8,62.5,64.4,0.0,63.6,100.0,43.5,56.5,53.8,-16,True,False,False,True
2003,Munich,F,Nieminen,24.0,40.0,56.8,61.1,33.8,37.9,55.2,54.8,35.7,46.7,0.0,5.0,20.0,52.6,-66,True,False,False,True
2003,Munich,SF,Koubek,31.5,40.7,51.6,44.4,36.3,45.5,57.6,53.3,53.8,50.0,75.0,13.3,20.0,61.5,16,True,False,False,True
2003,Marseille,F,Bjorkman,33.3,46.0,60.0,75.0,43.0,41.5,53.7,56.3,47.4,45.5,0.0,20.0,35.0,37.5,59,False,False,True,True
2003,Australian Open,R16,Nalbandian,25.7,35.8,45.5,57.4,31.4,39.7,53.8,50.6,50.0,59.1,62.5,11.5,18.0,35.2,-8,False,False,True,False
2003,Australian Open,R128,Saretta,27.0,35.2,48.0,50.0,32.6,34.4,50.0,45.0,40.7,56.8,60.0,25.0,25.0,45.5,119,False,False,True,True
2003,Doha,R32,Stoliarov,30.8,42.1,58.0,68.3,39.4,37.9,53.0,51.8,28.6,55.3,75.0,22.2,27.8,42.9,96,False,False,True,True
2002,Masters Cup,SF,Hewitt,18.4,35.1,50.0,56.3,26.8,22.6,43.5,37.9,43.3,53.1,50.0,14.9,27.7,42.5,30,False,False,True,False
2002,Paris,QF,Hewitt,27.9,42.6,43.8,50.0,35.6,40.0,60.0,53.0,50.0,65.0,100.0,11.1,18.5,37.5,-25,False,False,True,False
2002,Basel,R16,Waske,46.7,58.3,71.0,78.9,56.5,52.5,70.0,67.3,35.3,69.6,100.0,36.8,36.8,58.3,-3,False,False,True,True
2002,Vienna,F,Novak,25.9,40.5,54.2,52.2,32.6,32.4,50.0,43.8,44.4,65.6,40.0,17.8,28.9,56.8,16,False,False,True,True
2002,Vienna,R32,Krajan,36.4,54.5,57.1,59.1,44.9,43.6,61.5,55.6,30.0,52.6,50.0,18.8,37.5,53.8,-79,False,False,True,True
2002,US Open,R128,Vanek,38.1,52.4,55.2,56.3,46.2,45.8,64.4,60.2,48.3,63.3,100.0,33.3,43.6,53.8,151,False,False,True,True
2002,Hamburg,F,Safin,22.2,33.3,50.8,59.3,29.5,38.6,54.5,52.0,45.5,59.1,33.3,2.9,8.6,44.1,-88,True,False,False,True
2002,Hamburg,SF,Mirnyi,39.0,49.2,51.4,66.7,48.1,38.5,53.8,52.3,33.3,66.7,100.0,42.1,42.1,18.2,-3,True,False,False,True
2002,Miami,F,Agassi,33.9,42.0,45.1,41.9,38.8,37.7,46.4,45.5,53.3,48.7,57.1,30.0,37.5,50.0,27,False,False,True,False
2002,Miami,SF,Hewitt,28.8,44.1,64.3,70.0,35.1,35.5,51.6,47.4,43.8,60.0,100.0,21.4,35.7,59.1,-79,False,False,True,True
2002,Dubai,R32,Voinea,34.5,41.4,41.7,41.2,40.0,51.4,62.9,60.6,47.1,38.9,33.3,22.2,22.2,42.9,82,False,False,True,True
2002,Milan,F,Sanguinetti,27.2,40.4,47.9,51.2,33.6,36.9,53.8,48.2,70.3,50.0,0.0,17.9,28.2,43.8,61,True,False,False,False
2002,Australian Open,R16,Haas,33.7,39.4,50.0,53.3,38.5,43.9,49.5,51.8,62.0,56.1,50.0,19.4,25.8,46.0,55,False,False,True,False
2001,Basel,F,Henman,25.3,35.2,47.0,61.8,31.9,29.2,41.7,41.7,54.5,61.5,50.0,22.0,29.3,31.3,-9,False,False,True,False
2001,US Open,R16,Agassi,28.8,39.0,37.5,36.8,34.2,34.5,48.3,45.5,50.0,61.5,100.0,25.0,32.1,38.1,22,False,False,True,False
2001,US Open,R64,Ginepri,46.3,51.2,47.4,50.0,52.4,60.8,68.6,70.6,39.1,57.1,33.3,28.0,28.0,44.4,33,False,False,True,True
2001,Wimbledon,QF,Henman,34.7,48.7,47.9,56.9,42.1,44.0,59.3,56.3,45.7,50.0,40.0,21.1,33.3,37.8,-28,False,True,False,False
2001,Wimbledon,R16,Sampras,49.2,58.6,45.3,53.5,53.5,61.9,72.6,68.8,40.7,52.5,37.5,30.6,38.7,37.2,55,False,True,False,True
2001,s Hertogenbosch,SF,Hewitt,6.4,21.3,29.2,33.3,12.8,14.3,42.9,28.6,36.4,70.0,66.7,0.0,16.7,16.7,-118,False,True,False,False
2001,Halle,R16,Prinosil,42.9,61.4,63.2,68.0,51.9,45.7,65.2,59.3,23.8,40.0,100.0,40.9,59.1,53.8,47,False,True,False,True
2001,Roland Garros,QF,Corretja,12.5,27.9,51.8,55.2,23.3,13.4,34.3,30.1,18.8,71.4,100.0,12.9,19.4,44.4,4,True,False,False,False
2001,Roland Garros,R16,Arthurs,22.6,35.8,65.5,70.0,30.2,34.8,56.5,52.2,45.0,46.2,0.0,22.2,33.3,60.7,1,True,False,False,True
2001,Rome,R32,Safin,22.6,31.4,52.0,56.6,27.2,32.1,43.6,40.1,37.1,58.1,62.5,11.3,17.0,46.8,-6,True,False,False,True
2001,Monte Carlo,R64,Chang,14.1,29.5,50.8,58.5,25.1,18.0,38.0,35.2,44.4,52.2,33.3,7.7,15.4,37.5,-39,True,False,False,True
2001,Rotterdam,F,Escude,27.5,35.8,50.0,62.1,31.8,47.3,60.0,55.8,43.5,56.3,100.0,8.2,12.2,42.2,-35,False,False,True,False
2001,Milan,F,Boutter,21.2,29.8,50.7,55.6,28.6,26.5,40.8,42.2,41.2,59.4,50.0,22.5,27.5,45.2,27,True,False,False,True
2000,Basel,F,Enqvist,35.0,46.7,48.8,59.1,42.0,42.1,59.2,54.6,47.2,52.5,50.0,28.6,33.9,37.5,45,False,False,True,False
